municipality,priority,rescore,title,url,anchor,snippet
"稲沢市","strong","79","予防接種健康被害救済制度 | 稲沢市","https://www.city.inazawa.aichi.jp/0000002272.html","予防接種健康被害救済制度","予防接種健康被害救済制度 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター"
"犬山市","strong","78","多子・多胎世帯子育て支援事業","https://www.city.inuyama.aichi.jp/kurashi/kosodate/1001373/1008168/index.html","多子・多胎世帯子育て支援事業","多子・多胎世帯子育て支援事業｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian Catal"
"常滑市","strong","78","子ども","https://www.city.tokoname.aichi.jp/kurashi/kodomo/index.html","子ども・子育て情報","子ども｜常滑市 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 検索 サイト内検索 ページ番号検索 よく検索されるキーワード 図書館 体育館 同報無線の放送内容（行政告知放送） 休日診療 閉じる メニュー いざというときに サイトマップ 文字サイズ・配色の変更 Foreign Language 音声読み上げ 暮らし イベント 施設案内 事業者向け情報 市政・まちづくり Living Information 閉じる 現在の位置： トップページ > 暮らし > 子ども ここから本文です。 子ども ページ番号1000643 印刷 大きな文字で印刷 手当・助成 物価高対応子育て応援手当について 妊婦のための支援給付 常滑市出産・子育て応援給付金（国の出産・子育て応援給付金） 児童手当 【令和6年10月～】児童手当の制度改正（拡充）について 特別児童扶養手当 児童扶"
"稲沢市","strong","78","住宅 | 稲沢市","https://www.city.inazawa.aichi.jp/category/1-8-4-0-0-0-0-0-0-0.html","住宅","住宅 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター いなッピー 稲沢の"
"犬山市","strong","77","事業継続支援補助金","https://www.city.inuyama.aichi.jp/1006634/1006789/1008117.html","事業継続支援補助金","事業継続支援補助金｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian Catalan Ce"
"常滑市","strong","77","母乳相談等助成事業","https://www.city.tokoname.aichi.jp/kurashi/kodomo/1000674/1002323.html","母乳相談等助成事業","母乳相談等助成事業｜常滑市 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 検索 サイト内検索 ページ番号検索 よく検索されるキーワード 図書館 体育館 同報無線の放送内容（行政告知放送） 休日診療 閉じる メニュー いざというときに サイトマップ 文字サイズ・配色の変更 Foreign Language 音声読み上げ 暮らし イベント 施設案内 事業者向け情報 市政・まちづくり Living Information 閉じる 現在の位置： トップページ > 暮らし > 子ども > 子どもと親の健康 > 母乳相談等助成事業 ここから本文です。 母乳相談等助成事業 ページ番号1002323 更新日 令和8年4月1日 印刷 大きな文字で印刷 母乳相談等助成事業に関するご案内です。 母乳相談等助成事業 「おっぱい足りているのかな？」「おっぱいが張ってしまってどうし"
"常滑市","strong","77","障害基礎年金","https://www.city.tokoname.aichi.jp/kurashi/nenkin/1001858/1000540.html","障害基礎年金","障害基礎年金｜常滑市 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 検索 サイト内検索 ページ番号検索 よく検索されるキーワード 図書館 体育館 同報無線の放送内容（行政告知放送） 休日診療 閉じる メニュー いざというときに サイトマップ 文字サイズ・配色の変更 Foreign Language 音声読み上げ 暮らし イベント 施設案内 事業者向け情報 市政・まちづくり Living Information 閉じる 現在の位置： トップページ > 暮らし > 年金 > 国民年金制度 > 障害基礎年金 ここから本文です。 障害基礎年金 ページ番号1000540 更新日 令和7年4月18日 印刷 大きな文字で印刷 万一のときの障害基礎年金 障害基礎年金は、国民年金加入中の方が障害の状態になった場合、または20歳前の傷病で障害の状態になった場合に支給されます"
"常滑市","strong","77","特別障害給付金","https://www.city.tokoname.aichi.jp/kurashi/nenkin/1001858/1000542.html","特別障害給付金","特別障害給付金｜常滑市 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 検索 サイト内検索 ページ番号検索 よく検索されるキーワード 図書館 体育館 同報無線の放送内容（行政告知放送） 休日診療 閉じる メニュー いざというときに サイトマップ 文字サイズ・配色の変更 Foreign Language 音声読み上げ 暮らし イベント 施設案内 事業者向け情報 市政・まちづくり Living Information 閉じる 現在の位置： トップページ > 暮らし > 年金 > 国民年金制度 > 特別障害給付金 ここから本文です。 特別障害給付金 ページ番号1000542 更新日 令和8年2月18日 印刷 大きな文字で印刷 特別障害給付金 支給の対象となる方 平成3年3月以前に国民年金任意加入対象であった学生 昭和61年3月以前に国民年金任意加入対象であった被"
"常滑市","strong","77","その他年金の支給（付加年金・寡婦年金・死亡一時金・脱退一時金）","https://www.city.tokoname.aichi.jp/kurashi/nenkin/1001858/1000544.html","その他年金の支給（付加年金・寡婦年金・死亡一時金・脱退一時金）","その他年金の支給（付加年金・寡婦年金・死亡一時金・脱退一時金）｜常滑市 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 検索 サイト内検索 ページ番号検索 よく検索されるキーワード 図書館 体育館 同報無線の放送内容（行政告知放送） 休日診療 閉じる メニュー いざというときに サイトマップ 文字サイズ・配色の変更 Foreign Language 音声読み上げ 暮らし イベント 施設案内 事業者向け情報 市政・まちづくり Living Information 閉じる 現在の位置： トップページ > 暮らし > 年金 > 国民年金制度 > その他年金の支給（付加年金・寡婦年金・死亡一時金・脱退一時金） ここから本文です。 その他年金の支給（付加年金・寡婦年金・死亡一時金・脱退一時金） ページ番号1000544 更新日 令和7年7月15日 印刷 大きな文字で"
"江南市","strong","77","新型コロナウイルス感染症の影響による緊急小口資金などの特例貸付を受けたことがある方へ","https://www.city.konan.lg.jp/kurashi/fukushi/1007076.html","新型コロナウイルス感染症の影響による緊急小口資金などの特例貸付を受けたことがある方へ","新型コロナウイルス感染症の影響による緊急小口資金などの特例貸付を受けたことがある方へ｜江南市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 音声読み上げ 文字サイズ・配色の変更 Foreign Language サイト内検索 ページIDから検索 検索の仕方 トップページ くらしの情報 施設案内 イベント 事業者向け情報 市政情報 各課のページ 現在の位置： トップページ > くらしの情報 > 福祉 > 新型コロナウイルス感染症の影響による緊急小口資金などの特例貸付を受けたことがある方へ ここから本文です。 新型コロナウイルス感染症の影響による緊急小口資金などの特例貸付を受けたことがある方へ ページID 1007076 更新日 令和5年6月26日 印刷 大きな文字で印刷 緊急小口資金などの特例貸付における償還猶予期間中の支援に"
"稲沢市","strong","77","業務改善助成金制度 | 稲沢市","https://www.city.inazawa.aichi.jp/0000003010.html","業務改善助成金制度","業務改善助成金制度 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター いな"
"稲沢市","strong","77","サイトマップ | 稲沢市","https://www.city.inazawa.aichi.jp/sitemap.html","サイトマップ","サイトマップ | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター いなッピー"
"稲沢市","strong","77","勤労者の住宅資金融資制度 | 稲沢市","https://www.city.inazawa.aichi.jp/0000000876.html","勤労者の住宅資金融資制度","勤労者の住宅資金融資制度 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター"
"犬山市","strong","76","給付の種類と対象者","https://www.city.inuyama.aichi.jp/kurashi/nenkin/1000094/1001953.html","死亡時の給付の種類","給付の種類と対象者｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian Catalan Ce"
"犬山市","strong","75","犬山市防災用倉庫設置補助事業","https://www.city.inuyama.aichi.jp/kurashi/1007140/1007147/1004385.html","犬山市防災用倉庫設置補助事業","犬山市防災用倉庫設置補助事業｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian Catal"
"犬山市","strong","75","精神障害者医療費の助成","https://www.city.inuyama.aichi.jp/kurashi/iryo/1001452.html","精神障害者医療費の助成","精神障害者医療費の助成｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian Catalan "
"犬山市","strong","75","都市公園内における物品販売事業者募集","https://www.city.inuyama.aichi.jp/jigyo/koyou/1008450.html","都市公園内における物品販売事業者募集","都市公園内における物品販売事業者募集｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian C"
"犬山市","strong","75","犬山市合併処理浄化槽設置整備事業補助金","https://www.city.inuyama.aichi.jp/kurashi/gomi/1005044/1000671/1003631.html","犬山市合併処理浄化槽設置整備事業補助金","犬山市合併処理浄化槽設置整備事業補助金｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian "
"犬山市","strong","75","犬山市家庭用生ごみ処理機等補助金","https://www.city.inuyama.aichi.jp/kurashi/gomi/1005044/1000671/1012588.html","犬山市家庭用生ごみ処理機等補助金","犬山市家庭用生ごみ処理機等補助金｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian Cat"
"犬山市","strong","75","犬山市地域資源回収団体奨励金","https://www.city.inuyama.aichi.jp/kurashi/gomi/1005044/1000671/1000674.html","犬山市地域資源回収団体奨励金","犬山市地域資源回収団体奨励金｜犬山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・色の変更 がいこくじんガイダンス Foreign language Return to Japanese Vietnamese Filipino (Tagalog) Spanish Portuguese (Portugal, Brazil) Chinese (Simplified) Chinese (Traditional) Nepali Korean Indonesian English Afrikaans Albanian Amharic Arabic Armenian Assamese Aymara Azerbaijani Bambara Basque Belarusian Bengali Bhojpuri Bosnian Bulgarian Catal"
"江南市","strong","75","医療・障害","https://www.city.konan.lg.jp/life_event/1004598.html","医療・障害","医療・障害｜江南市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 音声読み上げ 文字サイズ・配色の変更 Foreign Language サイト内検索 ページIDから検索 検索の仕方 トップページ くらしの情報 施設案内 イベント 事業者向け情報 市政情報 各課のページ 現在の位置： トップページ > こんなときには > 医療・障害 ここから本文です。 医療・障害 ページID 1004598 更新日 令和5年5月18日 印刷 大きな文字で印刷 医療・サービスを受けられる方 満1歳未満の未熟児等の方 赤ちゃんが生まれたら 0歳から18歳年度末（18歳に達した日以降の最初の3月31日）までの方 子ども医療 ひとり親家庭の方 母子・父子家庭医療 障害者の方 手続き 障害者手帳 助成 障害者の医療（自立支援医療） 車椅子やストーマな"
"稲沢市","strong","75","看護補助者セミナー | 稲沢市","https://www.city.inazawa.aichi.jp/0000005022.html","看護補助者セミナー","看護補助者セミナー | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター いな"
"稲沢市","strong","75","骨髄ドナー助成金 | 稲沢市","https://www.city.inazawa.aichi.jp/0000002239.html","骨髄ドナー助成金","骨髄ドナー助成金 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター いなッ"
"稲沢市","strong","75","成人の予防接種について | 稲沢市","https://www.city.inazawa.aichi.jp/0000002283.html","任意予防接種費用に対する助成","成人の予防接種について | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター "
"稲沢市","strong","75","後期高齢者福祉医療費助成 | 稲沢市","https://www.city.inazawa.aichi.jp/0000000445.html","後期高齢者福祉医療費助成","後期高齢者福祉医療費助成 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター"
"稲沢市","strong","75","国民年金保険料の免除制度 | 稲沢市","https://www.city.inazawa.aichi.jp/0000000458.html","国民年金保険料の免除制度","国民年金保険料の免除制度 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラクター"
"稲沢市","strong","75","産前産後期間の国民年金保険料免除制度 | 稲沢市","https://www.city.inazawa.aichi.jp/0000000459.html","産前産後期間の国民年金保険料免除制度","産前産後期間の国民年金保険料免除制度 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコット"
"稲沢市","strong","75","リサイクル資源集団回収奨励金 | 稲沢市","https://www.city.inazawa.aichi.jp/0000001924.html","リサイクル資源集団回収奨励金","リサイクル資源集団回収奨励金 | 稲沢市 共通メニューなどをスキップして本文へ ホームへ 文字サイズ 標準 拡大 背景色 標準 反転 Language English 中文（简化字） 中文（繁體字） 한국어 Português Tiếng Việt Ελληνικά 閉じる メニュー ホーム くらし・手続き 表示 防災・消防 安全 外国人のかた 戸籍・住民票・印鑑登録 国民健康保険・後期高齢者医療保険・年金 税金 ごみ・リサイクル 住宅・ペット・生活 上下水道 環境 交通 生涯学習・文化・スポーツ 地域づくり・交流 悩み・相談 子育て・教育 表示 イベントを探す 急病・緊急 計画・その他 子どもを預ける 子育て情報・支援 手当・助成 親子の健康 子育てに関する相談 施設を探す（子育て・教育） 教育相談 対象・年齢別で探す 健康・福祉 表示 健康・健診・相談・予防接種 保健事業案内（健康教室、相談、各種がん検診などのご案内） 高齢者福祉 障害者福祉 介護保険 生活福祉 地域福祉・社会福祉 新型コロナウイルス感染症（COVID-19）関連情報 観光・文化 表示 イベント マスコットキャラク"
