municipalityCode,municipalityName,rescore,title,h1,sourceUrl,snippet
"21404","池田町","70","インターネットの利用について | 岐阜県揖斐郡池田町","インターネットの利用について","https://www.town.gifu-ikeda.lg.jp/0000001201.html","インターネットの利用について | 岐阜県揖斐郡池田町 ページの先頭です 共通メニューなどをスキップして本文へ 人口・ 世帯数 人口 21,979人 世帯 8,851世帯 男性 10,824人 女性 11,155人 [2026年7月1日現在] 気象情報 池田ライブカメラ 防災情報 検索 検索 問い合わせ 閲覧支援 閉じる 文字サイズ 標準 拡大 Language 日本語 English Português 한국 中文繁体 中文簡体 Tiếng Việt Tagalog Bahasa Indonesia မြန်မာဘာသာစကား ភាសាខ្មែរ नेपाली भाषा বাংলা ふりがな"
"21404","池田町","70","総務課 | 消防・防災 | 岐阜県揖斐郡池田町","総務課","https://www.town.gifu-ikeda.lg.jp/soshiki/2-2-0-0-0_1.html","総務課 | 消防・防災 | 岐阜県揖斐郡池田町 ページの先頭です 共通メニューなどをスキップして本文へ 人口・ 世帯数 人口 21,979人 世帯 8,851世帯 男性 10,824人 女性 11,155人 [2026年7月1日現在] 気象情報 池田ライブカメラ 防災情報 検索 検索 問い合わせ 閲覧支援 閉じる 文字サイズ 標準 拡大 Language 日本語 English Português 한국 中文繁体 中文簡体 Tiếng Việt Tagalog Bahasa Indonesia မြန်မာဘာသာစကား ភាសាខ្មែរ नेपाली भाषा বাংলা ふりがな やさ"
"21404","池田町","70","オオキンケイギクの駆除にご協力ください | 岐阜県揖斐郡池田町","オオキンケイギクの駆除にご協力ください","https://www.town.gifu-ikeda.lg.jp/0000003599.html","オオキンケイギクの駆除にご協力ください | 岐阜県揖斐郡池田町 ページの先頭です 共通メニューなどをスキップして本文へ 人口・ 世帯数 人口 21,979人 世帯 8,851世帯 男性 10,824人 女性 11,155人 [2026年7月1日現在] 気象情報 池田ライブカメラ 防災情報 検索 検索 問い合わせ 閲覧支援 閉じる 文字サイズ 標準 拡大 Language 日本語 English Português 한국 中文繁体 中文簡体 Tiếng Việt Tagalog Bahasa Indonesia မြန်မာဘာသာစကား ភាសាខ្មែរ नेपाली भाषा বাংলা"
"21404","池田町","70","町指定ごみ袋は十分確保しています | 岐阜県揖斐郡池田町","町指定ごみ袋は十分確保しています","https://www.town.gifu-ikeda.lg.jp/0000003598.html","町指定ごみ袋は十分確保しています | 岐阜県揖斐郡池田町 ページの先頭です 共通メニューなどをスキップして本文へ 人口・ 世帯数 人口 21,979人 世帯 8,851世帯 男性 10,824人 女性 11,155人 [2026年7月1日現在] 気象情報 池田ライブカメラ 防災情報 検索 検索 問い合わせ 閲覧支援 閉じる 文字サイズ 標準 拡大 Language 日本語 English Português 한국 中文繁体 中文簡体 Tiếng Việt Tagalog Bahasa Indonesia မြန်မာဘာသာစကား ភាសាខ្មែរ नेपाली भाषा বাংলা ふり"
"21421","北方町","70","くらし・手続き／北方町","くらし・手続き","https://www.town.kitagata.gifu.jp/kurashi-tetsuzuki/index.html","くらし・手続き／北方町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 音声読み上げ ふりがな ふりがなをけす やさしい日本語 やさしい日本語をけす 閲覧支援メニューを閉じる Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Pусский Portugu&#234;s Ti&#7871;ng Vi&#7879;t &#x0928;&#x0947;&#x092a;&#x093e;&#x0932;&#x0940; Tagalog bahasa Indonesia Go Select your langu"
"21421","北方町","70","相談窓口／北方町","相談窓口","https://www.town.kitagata.gifu.jp/soshiki/fukushikodomo/1/2/555.html","相談窓口／北方町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 音声読み上げ ふりがな ふりがなをけす やさしい日本語 やさしい日本語をけす 閲覧支援メニューを閉じる Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Pусский Portugu&#234;s Ti&#7871;ng Vi&#7879;t &#x0928;&#x0947;&#x092a;&#x093e;&#x0932;&#x0940; Tagalog bahasa Indonesia Go Select your language"
"21421","北方町","70","町の概要／北方町","町の概要","https://www.town.kitagata.gifu.jp/gyoseijoho/gaiyo/2440.html","町の概要／北方町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 音声読み上げ ふりがな ふりがなをけす やさしい日本語 やさしい日本語をけす 閲覧支援メニューを閉じる Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Pусский Portugu&#234;s Ti&#7871;ng Vi&#7879;t &#x0928;&#x0947;&#x092a;&#x093e;&#x0932;&#x0940; Tagalog bahasa Indonesia Go Select your language"
"21501","坂祝町","70","岐阜県坂祝町公式ウェブサイト｜トップページ","","https://www.town.sakahogi.gifu.jp/","岐阜県坂祝町公式ウェブサイト｜トップページ --> --> ホーム 暮らしの情報 行政情報 事業者向け 観光情報 ホーム 暮らしの情報 行政情報 事業者向け 観光情報 Foreign language 猿ばみ城展望台 --> 日本ライン --> ロマンチック街道 --> 木曽川の森 --> 八幡池 --> 緊急情報 現在、緊急情報はありません。 新型コロナウイルス関連情報 新型コロナウイルスワクチン接種について --> 新着情報 各課からの お知らせ イベント 施設情報 7/1 【重要】「さかほぎ町民まつり」事務局移管のお知らせ 6/19 ふるさと館(郷土資料館)についてのホームページができま"
"21501","坂祝町","70","岐阜県坂祝町公式ウェブサイト｜トップページ","","https://www.town.sakahogi.gifu.jp/index.html","岐阜県坂祝町公式ウェブサイト｜トップページ --> --> ホーム 暮らしの情報 行政情報 事業者向け 観光情報 ホーム 暮らしの情報 行政情報 事業者向け 観光情報 Foreign language 猿ばみ城展望台 --> 日本ライン --> ロマンチック街道 --> 木曽川の森 --> 八幡池 --> 緊急情報 現在、緊急情報はありません。 新型コロナウイルス関連情報 新型コロナウイルスワクチン接種について --> 新着情報 各課からの お知らせ イベント 施設情報 7/1 【重要】「さかほぎ町民まつり」事務局移管のお知らせ 6/19 ふるさと館(郷土資料館)についてのホームページができま"
"21501","坂祝町","70","岐阜県中小企業等脱炭素化促進事業費補助金（太陽光発電設備等導入事業）について ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/05/14591/","岐阜県中小企業等脱炭素化促進事業費補助金（太陽光発電設備等導入事業）について ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 岐阜県中小企業等脱炭素化促進事業費補助金（太陽光発電設備等導入事業）について 企画課からのお知らせ 岐阜県中小企業等脱炭素化促進事業費補助金（太陽光発電設備等導入事業）について 2026年5月18日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 本補助金は、中小企業等が自家消費を目的として太陽光発電設備・蓄電池を 導入する際に補助金の交付を受けられる事業で"
"21501","坂祝町","70","敬老会執行事業（老人福祉施設）補助金の廃止について ｜ 福祉課-坂祝町公式ウェブサイト","福祉課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/03/14293/","敬老会執行事業（老人福祉施設）補助金の廃止について ｜ 福祉課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 福祉課 敬老会執行事業（老人福祉施設）補助金の廃止について 福祉課からのお知らせ 敬老会執行事業（老人福祉施設）補助金の廃止について 2026年3月17日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 町内の老人福祉施設が行う敬老会に対して、対象者１人あたり２，２００円の補助をする敬老会事業は 令和７年度をもって終了しました。 【問い合わせ先】福祉課 電話番号0574-66-2406 &l"
"21501","坂祝町","70","定額減税（調整給付金）の申請はお済みですか？？ ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2024/10/11616/","定額減税（調整給付金）の申請はお済みですか？？ ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 定額減税（調整給付金）の申請はお済みですか？？ 窓口税務課からのお知らせ 定額減税（調整給付金）の申請はお済みですか？？ 2024年10月15日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 定額減税（調整給付金）の申請はお済みですか？ （該当する方には、坂祝町から支給確認書を送付済です） 給付金を受け取るには、申請期限までの手続きが必要となります。 8月30日付けで郵送しまし"
"21501","坂祝町","70","定額減税しきれないと見込まれる方への給付金（調整給付金）のご案内 ｜ 各課からのお知らせ-坂祝町公式ウェブサイト","各課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2024/08/11384/","定額減税しきれないと見込まれる方への給付金（調整給付金）のご案内 ｜ 各課からのお知らせ-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 各課からのお知らせ , 窓口税務課 定額減税しきれないと見込まれる方への給付金（調整給付金）のご案内 各課からのお知らせ 定額減税しきれないと見込まれる方への給付金（調整給付金）のご案内 2024年8月28日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 該当者には、坂祝町から「調整給付金支給確認書」を郵送します。 確認書発送：9月上旬 給付金を受け取るには、申請"
"21501","坂祝町","70","令和6年度 国民健康保険税率の一部変更について ｜ 未分類-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2024/04/10542/","令和6年度 国民健康保険税率の一部変更について ｜ 未分類-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 未分類 , 窓口税務課 令和6年度 国民健康保険税率の一部変更について 窓口税務課からのお知らせ 令和6年度 国民健康保険税率の一部変更について 2024年4月11日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和6年度 国民健康保険税率（後期高齢者支援金分の限度額）が一部変更となります。 均等割…加入者一人につきかかる保険税 平等割…一世帯につきかかる保険税 ※後期高齢者支援金分の限度額"
"21502","富加町","70","Pick UP - 富加町","","https://www.town.tomika.gifu.jp/pickup/","Pick UP - 富加町 本文へ English / 中文 / 中文（繁体） / --> Português / Việt / Tagalog 自動翻訳 ふりがなをつける ふりがなをはずす 読み上げる 背景色 白 青 黒 文字サイズ 小さく 標準 大きく 日本最古の戸籍ゆかりのまち 検索 menu くらし・手続き 住民窓口(届出・証明) 防災情報 消防 国民年金 国民健康保険 税金 ふるさと納税 住まい ごみ・リサイクル 上水道・下水道 防犯・消費生活 道路・交通 環境 町民活動 移住 外国人・多文化共生 子育て・教育 妊娠・出産 子育て支援 小学校・中学校 図書室 教育委員会 生涯学習 奨"
"21502","富加町","70","企業版ふるさと納税の支援をいただいた企業を紹介します - 富加町","","https://www.town.tomika.gifu.jp/docs/1733570.html","企業版ふるさと納税の支援をいただいた企業を紹介します - 富加町 本文へ English / 中文 / 中文（繁体） / --> Português / Việt / Tagalog 自動翻訳 ふりがなをつける ふりがなをはずす 読み上げる 背景色 白 青 黒 文字サイズ 小さく 標準 大きく 日本最古の戸籍ゆかりのまち 検索 menu くらし・手続き 住民窓口(届出・証明) 防災情報 消防 国民年金 国民健康保険 税金 ふるさと納税 住まい ごみ・リサイクル 上水道・下水道 防犯・消費生活 道路・交通 環境 町民活動 移住 外国人・多文化共生 子育て・教育 妊娠・出産 子育て支援 小学校・中"
"21502","富加町","70","不燃ごみ集積所 - 富加町","","https://www.town.tomika.gifu.jp/docs/335.html","不燃ごみ集積所 - 富加町 本文へ English / 中文 / 中文（繁体） / --> Português / Việt / Tagalog 自動翻訳 ふりがなをつける ふりがなをはずす 読み上げる 背景色 白 青 黒 文字サイズ 小さく 標準 大きく 日本最古の戸籍ゆかりのまち 検索 menu くらし・手続き 住民窓口(届出・証明) 防災情報 消防 国民年金 国民健康保険 税金 ふるさと納税 住まい ごみ・リサイクル 上水道・下水道 防犯・消費生活 道路・交通 環境 町民活動 移住 外国人・多文化共生 子育て・教育 妊娠・出産 子育て支援 小学校・中学校 図書室 教育委員会 生涯学習 奨"
"21502","富加町","70","富加町70周年記念マンホールを作成しました - 富加町","","https://www.town.tomika.gifu.jp/docs/1733627.html","富加町70周年記念マンホールを作成しました - 富加町 本文へ English / 中文 / 中文（繁体） / --> Português / Việt / Tagalog 自動翻訳 ふりがなをつける ふりがなをはずす 読み上げる 背景色 白 青 黒 文字サイズ 小さく 標準 大きく 日本最古の戸籍ゆかりのまち 検索 menu くらし・手続き 住民窓口(届出・証明) 防災情報 消防 国民年金 国民健康保険 税金 ふるさと納税 住まい ごみ・リサイクル 上水道・下水道 防犯・消費生活 道路・交通 環境 町民活動 移住 外国人・多文化共生 子育て・教育 妊娠・出産 子育て支援 小学校・中学校 図書"
"21403","大野町","50","ぎふ大野ふるさと応援金（ふるさと納税）のご案内 | 大野町","","https://www.town-ono.jp/0000001682.html","ぎふ大野ふるさと応援金（ふるさと納税）のご案内 | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイ"
"21403","大野町","50","手話奉仕員養成講座のお知らせ | 大野町","","https://www.town-ono.jp/0000002659.html","手話奉仕員養成講座のお知らせ | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への"
"21403","大野町","50","「まるっとおおの応援券」と「大野町指定ごみ袋等無料引換券」の配布について | 大野町","","https://www.town-ono.jp/0000002551.html","「まるっとおおの応援券」と「大野町指定ごみ袋等無料引換券」の配布について | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観"
