score	municipality	title	url	snippet
14	喬木村	令和８年度実施喬木村職員採用試験について（行政初級・中級・上級、保育士） | 喬木村	https://www.vill.takagi.lg.jp/doc/2026051300010/	令和８年度実施喬木村職員採用試験について（行政初級・中級・上級、保育士） | 喬木村 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ よくある質問 届出・証明・戸籍 税金 動物・ペット 防災・安心安全 ごみ・環境 バス・交通情報 住宅・インフラ 自治会情報 農業・農地 就職・求人 子育て 教育 文化・スポーツ 公民館 こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ 区分 新
13	泰阜村	住宅分譲地情報	https://www.vill.yasuoka.nagano.jp/docs/9924.html	険 教育・公民館 施設案内 HOME &rsaquo; 移住情報 &rsaquo; 住宅分譲地情報 HOME &rsaquo; 目的ナビ &rsaquo; 暮らし &rsaquo; 住宅 &rsaquo; 住宅分譲地情報 ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
13	豊丘村	早引きメニュー	https://www.vill.nagano-toyooka.lg.jp/99etc/quick-menu.html	早引きメニュー｜その他｜豊丘村 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 早引きメニュー --> 早引きメニュー ごみの分別方法 豊丘村公式スマートフォンアプリ 村補助金一覧 村営バス 緊急情報メール配信 休日・夜間当番医 よくある質問 ▲このページの先頭へ --> ナビゲーション その他 早引きメニュー 組織から探す 目的別で探す --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電話：0265-35-3311 FAX：0265-35-9065 法人番号: 6000020204161 Copyright @ V
13	豊丘村	南信州 豊丘村	https://www.vill.nagano-toyooka.lg.jp/22furusato/index.html	よりよい村づくりを推進していく制度です。 ご寄附いただいた皆様には、ご希望によりお礼品として地元の特産品をお届けしています。 特産品は、「果物・加工品・松茸」などをご用意いたします。 ふるさと豊丘応援隊にご寄附いただくことで農業振興や農地保全にもつながります。 豊丘村の味を感じていただくと共に、豊丘村のご支援をぜひよろしくお願いいたします。 ワンストップ特例申請について ■ワンストップ特例申請書について 令和8年寄附分のワンストップ特例申請書は、 令和9年1月10日 必着 にてご返送をお願いいたします。 ※チェック漏れ、証明書添付漏れが多く発生していますので、いま一度ご確認ください。 （年末に書類不備が発生した場合は提出期限に間に合いませんので、確定申告をしていただくことになります。） ■12月27日以降の【寄
13	豊丘村	南信州 豊丘村	https://www.vill.nagano-toyooka.lg.jp/13fukushi/02shougaisha/index.html	 ホーム > 福祉 > 障害者 --> 障がい者の福祉 平成１８年１０月に障害者自立支援法が施行されたことに伴い、制度そのものが大きく変わっています。特に、障害区分の認定や、利用者負担など利用者の負担が変わっています。また、利用者に身近な市町村が事業主体となる、地域生活支援事業も始まりました。制度の内容などは役場住民課福祉係までお問い合わせください。 なお、令和３～５年度を計画期間とする「豊丘村障害者計画」及び「第６期障害福祉計画・第２期障害児福祉計画」を策定し、障害者施策を総合的・計画的に推進し、障害者福祉の向上を目指しています。 計画については以下PDFのとおりです。 豊丘村障害者計画・第６期障害福祉計画・第２期障害児福祉 (1711KB) 障害者手帳 医療費等の給付 自立支援法による障害者福祉サービス 福
13	豊丘村	低所得者支援	https://www.vill.nagano-toyooka.lg.jp/13fukushi/04teishotoku/index.html	低所得者支援｜福祉｜豊丘村ホームページ 南信州 豊丘村 VILL TOYOOKA 文字サイズ 小 中 大 背景色変更 白 黒 青 黄 くらしの情報 観光情報 事業者の方へ 村の施設 村の情報 早引きメニュー 便利メニュー 目的別で探す --> ホーム > 福祉 > 低所得者支援 --> 低所得者支援 生活保護 くらしの資金貸付 お問い合わせ先 健康福祉課 福祉係 電話：0265-35-9060 電子メール： fukushi@vill.nagano-toyooka.lg.jp ▲このページの先頭へ --> ナビゲーション --> 豊丘村役場 〒399-3295 長野県下伊那郡豊丘村大字神稲3120 電話：0265-35-3311 FAX：0265-35-9065 法人番号: 6000020204161 Copyr
13	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/category/village_admin/	情報 文字サイズ 小 中 大 背景色 黒 白 MENU 早引きインデックス くらしと手続き 文化・歴史・観光 事業者向け 村政情報 お問い合わせ 村政情報 村政情報 お知らせ・新着情報 2026.07.01 大鹿村内のリニア工事・道路状況 2026.06.29 村税（入湯税）の課税事務に関する経緯とお詫びについて 2026.04.30 リニア中央新幹線情報 令和7年度 2026.04.16 広報おおしか令和8年度 2026.04.15 議会基本条例を制定しました 村政情報 大鹿村内マップ 大鹿カレンダー 大鹿村の紹介 紹介 村長あいさつ 役場各課連絡先 お問い合わせ 位置及び地勢 大鹿村の沿革 日本で最も美しい村 日本で最も美しい村 情報公開 総務課 村税（入湯税）の課税事務に関する経緯とお詫びについて 電源立
13	大鹿村	住宅・引っ越し	https://www.vill.ooshika.nagano.jp/category/hayabiki/jyutaku-hayabiki/	住宅・引っ越し &#8211; 大鹿村 ようこそ！南アルプスと歌舞伎の里 大鹿村へ くらしの 情報 文化・歴史 観光 事業者 向け 村政情報 文字サイズ 小 中 大 背景色 黒 白 MENU 早引きインデックス くらしと手続き 文化・歴史・観光 事業者向け 村政情報 お問い合わせ 住宅・引っ越し 住宅・引っ越し 結婚新生活支援事業補助金 住宅新築等補助 住民登録について 戸籍の届出について 上水道関係申請書 村営水道 住宅リフォーム補助 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399
13	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/category/hayabiki/ryou-hayabiki/	脱退 マイナンバーカードの健康保険証利用について 大鹿村立診療所 健康ポイント制度について 交通事故など（第三者行為による被害）にあったとき 福祉 特別児童扶養手当 児童扶養手当 児童手当 大鹿村食育推進計画について 福祉医療 障がい福祉制度について 障がい福祉サービスについて 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
13	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/category/village_admin/information_disclosure/	最適化に関する指針について 引き上げ分の地方消費税交付金の使途について 長野県内の空間放射線測定結果 村政情報 大鹿村の紹介 情報公開 総務課 産業建設課 住民税務課 保健福祉課 その他 財政 住民参加 村の施設 ふるさと大鹿応援寄附金 大鹿村議会 広報・広聴 リニア情報 選挙 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
12	泰阜村	ウェブアクセシビリティ	https://www.vill.yasuoka.nagano.jp/site/accessibility.html	IS X 8341-3:2016に基づく試験結果について掲載しています。 JIS X 8341-3:2016 に基づく試験結果表示(ウェブページ一式) 達成した等級 ウェブコンテンツのアクセシビリティ達成等級「AA」 サイトの範囲 泰阜村ホームページ（https://vill.yasuoka.nagano.jp/）以下においてCMS管理下にあるウェブページ 対象外とするもの 添付ファイル（Word、Excel、PDF等） 地図や動画（Youtube等）SNSなど外部機能 独自ページ（例規集、子供・子育てサイト等） ページの選択方法 ランダムな方法とランダムではない方法を用い、40ページを選択しています。 試験にあたり、選抜したページ及びページ数は、ウェブアクセシビリティ基盤委員会「JIS X 8341-3:20
12	泰阜村	相談する	https://www.vill.yasuoka.nagano.jp/children/docs/consult.html	庭訪問することで、発育・栄養・生活環境・疾病予防等、妊娠中、産後の不安や相談について助言します。 養育支援事業 養育支援が特に必要な家庭を訪問し、養育への指導・助言等を行い、適切な養育が行えるよう支援する事業です。 乳幼児育児相談 乳幼児期の発育発達等について専門的な支援を行います。 授乳・離乳食相談 授乳や離乳食に悩む、5～11か月のお子さんをお持ちの方を対象に、専門的な支援を行います。 未熟児養育医療給付 発育が未熟なまま生まれた乳児の入院医療費及び入院時食事療養費の自己負担が軽減されます。 未熟児養育医療 電話相談（村外） <子ども用でんわ> チャイルドライン＜18さいまでのこどもがかけるでんわ＞ 0120-99-7777（毎日16時00分～21時00分） 文部科学省 24時間子どもSOSダイヤル 012
12	喬木村	(no title)	https://www.vill.takagi.lg.jp/category/lifescene/fukushi/	公民館 こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ ライフシーン 福祉・介護 福祉・介護 新着情報 RSS Atom 高齢者向け eスポーツ健康教室を開催します 介護保険住宅改修における受領委任払について 令和８年度予防接種年間予定 後期高齢者医療保険の給付などについて 喬木村物価高対応子育て応援手当のご案内 一覧へ 申請・届出 後期高齢者医療保険の給付などについて 喬木村物価高対応子育て応援手当のご案内 介護保険・要支援認定者のケアマネジャーを選択できるようになりました 認知症等見守りネットワーク事前登録について 第十二回特別弔慰金の請求について 一覧へ 相
12	喬木村	高齢者向け eスポーツ健康教室を開催します | 喬木村	https://www.vill.takagi.lg.jp/doc/2026041500017/	高齢者向け eスポーツ健康教室を開催します | 喬木村 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ よくある質問 届出・証明・戸籍 税金 動物・ペット 防災・安心安全 ごみ・環境 バス・交通情報 住宅・インフラ 自治会情報 農業・農地 就職・求人 子育て 教育 文化・スポーツ 公民館 こども学遊館 椋鳩十記念館・図書館 保険・年金・介護 福祉 健康・予防 入札・契約 産業・雇用 行政 観光・イベント 広報活動 情報公開 公共施設 選挙 喬木村議会 よくある質問 トップ カテゴリ 区分 新着情報 トップ カテゴリ 分野
12	豊丘村	南信州 豊丘村	https://www.vill.nagano-toyooka.lg.jp/15sports/01kouminkan/index.html	きメニュー 便利メニュー 目的別で探す --> ホーム > 公民館・スポーツ > 公民館 --> 豊丘村公民館 豊丘村公民館 事業・イベント 各種クラブ イベントのおしらせ 公民館学習会 大豆作り みそ作り講座 親子の読書ひろば とよおか人形劇 星空観測会 武田信玄狼煙上げ 子ども平和学習 【夏休みこどもウィークス】ゆめスタ 各種ダウンロード ※公民館の各種申請の様式になりますので 各自ダウンロードまたは保存をお願いします。 公民館バス使用申請用紙 (20KB) 公民館登録グループ登録届 (164KB) ※こちらをご確認ください&rarr; 登録届提出について (85KB) ボランティア同意書 (18KB) ゆめあるて展示スペース申請書 (33KB) ゆめあるて減免申請書 (39KB) 体育施設減免申請書 (3
12	豊丘村	南信州 豊丘村	https://www.vill.nagano-toyooka.lg.jp/16toyooka/index.html	住みつき、土地の利を生かした独自の暮らしを拓いてきたといわれ、村内各地からは、縄文時代の土器や土偶、古墳時代の須恵器などが多数出土しています。 明治７年、河野は生田と合併しましたが、同２２年別れて河野村となりました。一方、田村・林・壬生沢・伴野地域は明治８年に合併して神稲村となり、昭和３０年４月両村が合併して豊丘村が誕生しました。 ３．豊丘村の人口と世帯数（令和２年国勢調査） ・人口 6,426人（男 3,185人、女 3,241人） うち年少人口（0～14歳） 877人（構成割合 13.7％） うち生産年齢人口（15～64歳）3,432人（構成割合 53.4％） うち老齢人口（65歳～） 2,117人（構成割合 32.9％） ・世帯数 2,122世帯 ※2020年（令和2年）10月1日時点 ４．豊丘村の最近の
12	大鹿村	イベント	https://www.vill.ooshika.nagano.jp/category/event/	イベント &#8211; 大鹿村 ようこそ！南アルプスと歌舞伎の里 大鹿村へ くらしの 情報 文化・歴史 観光 事業者 向け 村政情報 文字サイズ 小 中 大 背景色 黒 白 MENU 早引きインデックス くらしと手続き 文化・歴史・観光 事業者向け 村政情報 お問い合わせ イベント一覧 2026.07.13 大鹿夏まつり・大煙火大会への出店者募集について（村外事業者・7月13日〆切） 2026.06.15 日曜朝市開催のお知らせ 2026.05.20 TOJ 2026 Astemo大鹿ステージについて 2026.03.30 【5月3日】令和８年度大鹿歌舞伎春の定期公演について イベント( 月別 ) 2026年7月 (1) 2026年6月 (1) 2026年5月 (1) 2026年3月 (1) 早引きインデック
11	泰阜村	３～６歳	https://www.vill.yasuoka.nagano.jp/children/docs/3to6.html	阜村サイトへ ホーム 泰阜村の教育 目的別に探す 年齢別に探す ホーム &rsaquo; 年齢別 &rsaquo; ３～６歳 ３～６歳 泰阜保育所 泰阜保育所のページ あずける 泰阜村ファミリーサポートセンター 子育てを地域で相互援助するお手伝いをする組織です。依頼会員（子育ての応援をしてほしい人）と提供会員（子育ての応援をしたい人）が相互に支えあいます。 対象:0歳～小学校入学前のお子さんのいる家庭 ※家庭の事情等、必要に応じて小学生の保護者も利用可能です。ご相談ください。 助成:泰阜村では、子育て家庭を応援するため、報酬への助成も行っています。 泰阜村ファミリーサポートセンター リーフレット 【様式1-1】入会申込書(依頼会員用) 【様式1-2】入会申込書(提供会員用) 【様式5-1,2】依頼者負担金 助成
11	大鹿村	大鹿歌舞伎春の定期公演の会場について	https://www.vill.ooshika.nagano.jp/%e5%a4%a7%e9%b9%bf%e6%ad%8c%e8%88%9e%e4%bc%8e%e6%98%a5%e3%81%ae%e5%ae%9a%e6%9c%9f%e5%85%ac%e6%bc%94%e3%81%ae%e4%bc%9a%e5%a0%b4%e3%81%ab%e3%81%a4%e3%81%84%e3%81%a6/8506/	大鹿歌舞伎春の定期公演の会場について &#8211; 大鹿村 ようこそ！南アルプスと歌舞伎の里 大鹿村へ くらしの 情報 文化・歴史 観光 事業者 向け 村政情報 文字サイズ 小 中 大 背景色 黒 白 MENU 早引きインデックス くらしと手続き 文化・歴史・観光 事業者向け 村政情報 お問い合わせ 大鹿歌舞伎春の定期公演の会場について 令和８年５月３日の大鹿歌舞伎春の定期公演は、予定どおり大磧神社舞台で開催します。 公演の内容は下記のとおりになりますので何卒よろしくお願い申し上げます。 大鹿村に３００年以上伝承されている伝統芸能「大鹿歌舞伎」の定期公演です。 大鹿歌舞伎は春と秋の２回、定期公演が村内に残る廻り舞台において上演されます。 ２０２５年大鹿歌舞伎は、日本ユネスコ協会より「プロジェクト未来遺産」に選
10	泰阜村	移住情報	https://www.vill.yasuoka.nagano.jp/emigrate/	27日 山峡の子育て村、自然教育のメッカ 2020年2月27日 泰阜村に住まう人々の特別インタビュー！ 2020年2月27日 別名「福祉の村」 2020年2月27日 意外と忙しい！？村の年間スケジュール 2020年2月27日 ちょっと待って！充実した移住生活のために 2020年2月27日 オーダーメイド型移住体験ツアー 2020年2月27日 お役立ち！制度・助成金一覧 2020年6月24日 住宅分譲地情報 2022年2月9日 泰阜村オンライン移住相談会 2020年6月24日 泰阜村移住LINE公式アカウント 2020年7月13日 やすおか暮らしPRムービー 2020年10月26日 泰阜村移住パンフレット 2020年12月2日 泰阜村移住体験宿泊費補助金 2026年5月15日 地域のくらし 2026年3月10日
10	泰阜村	福祉	https://www.vill.yasuoka.nagano.jp/welfare/	護 障がい者 高齢者 もしも・・・あなたが 介護保険 制度・事業 Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 福祉 ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	福祉・医療	https://www.vill.yasuoka.nagano.jp/target-navi/welfare/	福祉・医療 - 泰阜村 本文へ ふりがなをつける ふりがなをはずす 読み上げ 文字サイズ 小さく 標準 大きく Home 泰阜村について 行政情報 暮らし・各種手続き 移住情報 観光 子ども・子育て 福祉 HOME &rsaquo; 目的ナビ &rsaquo; 福祉・医療 福祉・医療 医療 障がい者福祉 高齢者 助成・支援制度 保険 健康・福祉のお知らせ 休日・夜間当番医 もしも・・・あなたが Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 目的ナビ &rsaquo; 福祉・医療 ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者
10	泰阜村	泰阜村は「第２５回聞き書き甲子園」の高校生を受け入れます。	https://www.vill.yasuoka.nagano.jp/docs/333001.html	Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 記事 &rsaquo; 泰阜村は「第２５回聞き書き甲子園」の高校生を受け入れます。 ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	サイト内検索	https://www.vill.yasuoka.nagano.jp/search.html?cx=362b899d26e194fb7&amp;cof=FORID%3A10&amp;ie=UTF-8&amp;sa=%E6%A4%9C%E7%B4%A2&amp;q=%E5%85%AC%E5%85%B1%E4%BA%A4%E9%80%9A	 HOME &rsaquo; サイト内検索 サイト内検索 Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; サイト内検索 ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	農林業	https://www.vill.yasuoka.nagano.jp/life/agriculture/	2月27日 有害鳥獣駆除 Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 暮らし・各種手続き &rsaquo; 農林業 ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	オーダーメイド型移住体験ツアー	https://www.vill.yasuoka.nagano.jp/docs/2573.html	-2553 Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 移住情報 &rsaquo; オーダーメイド型移住体験ツアー ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	泰阜村移住LINE公式アカウント	https://www.vill.yasuoka.nagano.jp/docs/9931.html	防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 移住情報 &rsaquo; 泰阜村移住LINE公式アカウント HOME &rsaquo; お知らせ &rsaquo; 泰阜村移住LINE公式アカウント ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	やすおか暮らしPRムービー	https://www.vill.yasuoka.nagano.jp/docs/17413.html	民館 施設案内 HOME &rsaquo; 移住情報 &rsaquo; やすおか暮らしPRムービー HOME &rsaquo; 泰阜村について &rsaquo; 泰阜村の紹介 &rsaquo; やすおか暮らしPRムービー ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	泰阜村移住パンフレット	https://www.vill.yasuoka.nagano.jp/docs/25232.html	0-26-2553 Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 移住情報 &rsaquo; 泰阜村移住パンフレット ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	イベント	https://www.vill.yasuoka.nagano.jp/event/	子育て 福祉 HOME &rsaquo; イベント イベント Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; イベント ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	農林業	https://www.vill.yasuoka.nagano.jp/target-navi/life/agriculture/	鳥獣駆除 Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 目的ナビ &rsaquo; 暮らし &rsaquo; 農林業 ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	健康・福祉のお知らせ	https://www.vill.yasuoka.nagano.jp/target-navi/welfare/kenko-fukushi-oshirase/	e Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 目的ナビ &rsaquo; 福祉・医療 &rsaquo; 健康・福祉のお知らせ ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	山村強靭化林道整備事業について	https://www.vill.yasuoka.nagano.jp/docs/323008.html	26-2553 Adobe Reader 目的ナビ 暮らし 戸籍・住民票 福祉・医療 道路情報 防災 税金・保険 教育・公民館 施設案内 HOME &rsaquo; 記事 &rsaquo; 山村強靭化林道整備事業について ホーム キーワード検索 目的から探す 知りたい情報を検索 --> --> 注目ワード 公共交通 子育て支援 防災マップ 入札 高齢者福祉 補助金 --> 閉じる --> 目的で探す 暮らし 戸籍･住民票 福祉･医療 道路情報 防災 税金･保険 教育･公民館 施設案内 閉じる --> 〒399-1895 長野県下伊那郡泰阜村3236-1 0260-26-2111 0260-26-2553 アクセスマップ 個人情報保護 ウェブアクセシビリティ Copyright c Yasuoka Village
10	泰阜村	福祉バス時刻表	https://www.vill.yasuoka.nagano.jp/docs/fukushibus.html	 読み上げ 文字サイズ 小さく 標準 大きく Home 泰阜村について 行政情報 暮らし・各種手続き 移住情報 観光 子ども・子育て 福祉 HOME &rsaquo; 暮らし・各種手続き &rsaquo; 交通情報 &rsaquo; 福祉バス時刻表 HOME &rsaquo; 福祉 &rsaquo; 高齢者 &rsaquo; 福祉バス時刻表 福祉バス時刻表 令和５年４月より、福祉バスの時刻表が変更されました。 〇月、火、水、木、金の週５日の運行です。 〇道路事情等により、発車時刻が遅れる場合があります。 〇電車・バスへの接続を優先するため、発車時刻が遅れる場合があります。 〇運行ルート上で「手を挙げる」等、乗車の意思表示をしていただければ、バス停以外でも乗車できます。 泰阜村福祉バス時刻表 (PDF 2.94M
