municipalityCode,municipalityName,rescored,strongHits,hasAmount,hasTarget,hasDeadline,title,h1,sourceUrl,snippet
"22213","掛川市","18","補助金|助成金|給付金|手当","false","true","false","くらし・行政情報","くらし・行政情報","https://www.city.kakegawa.shizuoka.jp/gyosei/ijyu-category/kosodate-kyouiku/","子育て・教育 - 掛川市 本文へ ご利用案内 Foreign Language ふりがなをつける 読み上げる 背景色 白 黄 青 黒 緑茶 文字サイズ 小さく 標準 大きく 言語を選択 英語 中国語（簡体） 中国語（繁体） 韓国語 タイ語 ポルトガル語 スペイン語 インドネシア語 ベトナム語 タガログ語（フィリピン語） くらし・行政情報 お問い合わせ 防災・災害情報 くらし・手続き 戸籍・住民票・印鑑・マイナンバーカード等 防災 国民年金 国民健康保険 税金 住まい・土地 ごみ・リサイクル 水道 下水道・浄化槽 交通 防犯・交通安全 環境 公園・みどり 市民参加・市民活動 相談窓口 ペット・動物 移住・定住情報 消防 手のひら市役所 子育て・教育 妊娠・出産 子どもの手当・助成 小・中学校 子育て・教育支援 子育て・教育施設 青少年健全育成 講座・教室 障がい児の支援 ひとり親家庭の支援 相談の窓口 乳幼児健診・相談 保育園・幼稚園・ 認定こども園 教育委員会 知りたい 相談したい 健康・福祉 後期高齢者医療 福祉 介護 医療 健康 新型コロナ情報 観光・文化・スポーツ 観光 学びと文"
"22211","磐田市","17","給付金|手当|医療費助成","true","true","false","赤ちゃんが産まれたら","赤ちゃんが産まれたら","https://www.city.iwata.shizuoka.jp/1006547/1012530/index.html","赤ちゃんが産まれたら｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 現在の位置： トップページ > 子育て情報「わわわ」 > 赤ちゃんが産まれたら ここから本文です。 赤ちゃんが産まれたら ページ番号 1012530 届出・助成など 出生届 産婦健康診査 未熟児養育医療費助成 こども医療費助成 児童手当 しずおか子育て優待カード 支援 保健師による子育て相談 家事支援ヘルパー派遣事業 育児サポーター派遣 産後ケア事業 一時預かり のびのび乳幼児一時保育 ファミリーサポートセンター ショートステイ（子育て短期支援事業） 赤ちゃん訪問 妊婦のための支援給付金 子育て安心ギフト"
"22211","磐田市","17","助成金|給付金|手当","true","true","false","ひとり親家庭等への支援","ひとり親家庭等への支援","https://www.city.iwata.shizuoka.jp/1006547/1006552/index.html","ひとり親家庭等への支援｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 現在の位置： トップページ > 子育て情報「わわわ」 > ひとり親家庭等への支援 ここから本文です。 ひとり親家庭等への支援 ページ番号 1006552 児童扶養手当 ひとり親家庭等医療費 ひとり親家庭自立支援給付金 母子・父子・寡婦福祉資金 ひとり親家庭子育てサポート事業助成金 ひとり親家庭の通勤定期の割引 ひとり親家庭養育費確保支援助成金 ひとり親家庭等のしおり 子育て情報「わわわ」 磐田市こども憲章 計画・調査・会議 こどもの権利 いわたの子育て 赤ちゃんに出会うまで 赤ちゃんが産まれたら 健診・"
"22210","富士市","16","補助金|手当|減免","false","true","true","介護保険制度のご案内","介護保険制度のご案内","https://www.city.fuji.shizuoka.jp/kenko/kaigohoken/index.html","介護保険制度のご案内 | 静岡県富士市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 富士市 いただきへの、はじまり 緊急情報 閉じる 閲覧サポート 閲覧サポート 文字サイズ・ 色合い変更 音声読み上げ ふりがなON Language English Portugu&ecirc;s Espa&ntilde;ol 中文 Tagalog Tiếng việt Fait &agrave; la main le masque! 日本語 検索& MENU キーワードから探す キーワードから探す ページIDから探す ページIDから探す 注目ワード イベントカレンダー 職員採用情報 富士市くらし応援デジタル商品券 富士市制施行60周年記念アンバサダー「ハローキティ」 市指定ごみ袋 カテゴリ別に探す 防災・安全安心 防災・安全安心 暮らし・手続き 暮らし・手続き 子育て・教育 子育て・教育 健康・医療・福祉 健康・医療・福祉 観光・文化・スポーツ 観光・文化・スポーツ 都市整備・環境 都市整"
"22210","富士市","16","給付金|手当|免除","false","true","true","国民年金","国民年金","https://www.city.fuji.shizuoka.jp/kurashi/kokuminnenkin/index.html","国民年金 | 静岡県富士市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 富士市 いただきへの、はじまり 緊急情報 閉じる 閲覧サポート 閲覧サポート 文字サイズ・ 色合い変更 音声読み上げ ふりがなON Language English Portugu&ecirc;s Espa&ntilde;ol 中文 Tagalog Tiếng việt Fait &agrave; la main le masque! 日本語 検索& MENU キーワードから探す キーワードから探す ページIDから探す ページIDから探す 注目ワード イベントカレンダー 職員採用情報 富士市くらし応援デジタル商品券 富士市制施行60周年記念アンバサダー「ハローキティ」 市指定ごみ袋 カテゴリ別に探す 防災・安全安心 防災・安全安心 暮らし・手続き 暮らし・手続き 子育て・教育 子育て・教育 健康・医療・福祉 健康・医療・福祉 観光・文化・スポーツ 観光・文化・スポーツ 都市整備・環境 都市整備・環境 し"
"22210","富士市","16","手当|貸付|利子補給","false","true","true","中東情勢や原油価格高騰などの影響に係る支援策","中東情勢や原油価格高騰などの影響に係る支援策","https://www.city.fuji.shizuoka.jp/1035070000/p007732.html","中東情勢や原油価格高騰などの影響に係る支援策 | 静岡県富士市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 富士市 いただきへの、はじまり 緊急情報 閉じる 閲覧サポート 閲覧サポート 文字サイズ・ 色合い変更 音声読み上げ ふりがなON Language English Portugu&ecirc;s Espa&ntilde;ol 中文 Tagalog Tiếng việt Fait &agrave; la main le masque! 日本語 検索& MENU キーワードから探す キーワードから探す ページIDから探す ページIDから探す 注目ワード イベントカレンダー 職員採用情報 富士市くらし応援デジタル商品券 富士市制施行60周年記念アンバサダー「ハローキティ」 市指定ごみ袋 カテゴリ別に探す 防災・安全安心 防災・安全安心 暮らし・手続き 暮らし・手続き 子育て・教育 子育て・教育 健康・医療・福祉 健康・医療・福祉 観光・文化・スポーツ 観光・文化・スポーツ"
"22210","富士市","16","奨励金|手当|免除","false","true","true","広報ふじ 令和8年7月 1320号","広報ふじ 令和8年7月 1320号","https://www.city.fuji.shizuoka.jp/1005330000/p008796.html","広報ふじ 令和8年7月 1320号 | 静岡県富士市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 富士市 いただきへの、はじまり 緊急情報 閉じる 閲覧サポート 閲覧サポート 文字サイズ・ 色合い変更 音声読み上げ ふりがなON Language English Portugu&ecirc;s Espa&ntilde;ol 中文 Tagalog Tiếng việt Fait &agrave; la main le masque! 日本語 検索& MENU キーワードから探す キーワードから探す ページIDから探す ページIDから探す 注目ワード イベントカレンダー 職員採用情報 富士市くらし応援デジタル商品券 富士市&times;超かぐや姫！ 富士まつり 市指定ごみ袋 カテゴリ別に探す 防災・安全安心 防災・安全安心 暮らし・手続き 暮らし・手続き 子育て・教育 子育て・教育 健康・医療・福祉 健康・医療・福祉 観光・文化・スポーツ 観光・文化・スポーツ 都市整備・環境 "
"22211","磐田市","16","補助金|手当|医療費助成","false","true","true","子育てに関する手当・助成","子育てに関する手当・助成","https://www.city.iwata.shizuoka.jp/kosodate_kyouiku/kosodate_hojo_josei_yuushi/index.html","子育てに関する手当・助成｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する"
"22211","磐田市","16","補助金|給付金|手当","false","true","true","健康・福祉・医療","健康・福祉・医療","https://www.city.iwata.shizuoka.jp/kenkou_fukushi/index.html","健康・福祉・医療｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する手当・助"
"22211","磐田市","16","補助金|助成金|支援金","false","true","true","支援情報一覧","支援情報一覧","https://www.city.iwata.shizuoka.jp/iiwatashi/1014830.html","支援情報一覧｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 磐田の魅力 エリア紹介 磐田を選んだ理由 住む 働く 子育て・教育 支援情報一覧 相談窓口 現在の位置： トップページ > 移住サイト > 支援情報一覧 ここから本文です。 支援情報一覧 ページ番号 1014830 住む 既存住宅取得補助 市内の既存住宅を取得する際の購入費やリフォーム費などを補助しています。 既存住宅取得等事業費補助金 結婚新生活支援 若者の新婚世帯の新居取得や賃貸費用、新居への引越し費用を補助しています。 新婚生活をスタートする世帯を応援します（結婚新生活支援事業助成金） 働く 就労支援 磐田de/磐田市UIJターン・地元定着促進事業 企業見学や業界研究会、就職説明会などの実施を通じた就職マッチングの支援や転職・再就職希望者に対する就労支援を行っていま"
