"municipality","rescore","priority","status","title","url","snippet"
"南伊豆町","10","low","200","図書館 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/category/bunya/tosyokan/","8年03月23日 教育委員会事務局 ） 町立図書館 （ 2013年03月13日 企画課 ） 石垣りん文学記念室 オープンについて （ 2009年03月13日 教育委員会事務局 ） 各分野のページ 町立図書館 注目情報 南海トラフ巨大地震による津波高等について 公共建築物 木材利用促進に関する方針 南伊豆町小規模事業参加登録制度について 『吉祥体験農園』利用者募集中！ お役立ちツール 天気(外部リンク) 申請書 例規集(外部リンク) 蔵書検索(外部リンク) 役場所在地 連絡先一覧 町民の声 リンク集 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-"
"南伊豆町","10","medium","200","南伊豆町「空き家バンク」トップページ | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/docs/2013030500011/","わせ サイトマップ ご利用案内 Foreign Language --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 TOP カテゴリ 分野 くらし TOP カテゴリ 属性 各種募集 TOP 組織 南伊豆町 企画課 南伊豆町「空き家バンク」トップページ 公開日 2020年6月5日 南伊豆町の空き家バンク制度では、空き家のお持ちの方から登録された情報を不動産業者（協定を締結している宅地建物取引者）の協力を得て、南伊豆"
"南伊豆町","10","low","200","㈱クラッソーネ・南伊豆町「空き家除却促進に係る連携協定」締結について | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/docs/2023121900019/","ちづくり 防災 TOP カテゴリ 分野 行政・まちづくり まちづくり TOP カテゴリ 分野 行政・まちづくり 建設・住宅 TOP カテゴリ 分野 行政・まちづくり 町の安全 TOP カテゴリ 属性 イベント情報 TOP 組織 南伊豆町 企画課 地方創生室 ㈱クラッソーネ・南伊豆町「空き家除却促進に係る連携協定」締結について 公開日 2023年12月20日 令和５年１２月１９日、株式会社クラッソーネ様と「空き家除却促進に係る連携協定」を締結しました。 この協定に基づき、㈱クラッソーネ様と南伊豆町は次の各項目おいて連携して取組みます。 ➀ ㈱クラッソーネ様が有するサービスやノウハウの提供 ② ㈱"
"南伊豆町","10","low","200","町民の声 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/inquiry/2/","町民の声 | 南伊豆町ホームページ 本文へ移動 ｜文字サイズ 小 中 大 ｜背景色 黒 青 白 ふりがなをつける --> ｜ よみあげる ｜ お問い合わせ サイトマップ ご利用案内 Foreign Language --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 南伊豆町へのお問い合わせ TOP 南伊豆町へのお問い合わせ 町民の声 町民の皆様からのご意見やお問合せを受付けています。 町民の声は、住民と行政が心を"
"南伊豆町","10","low","200","町長のご挨拶 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/mayor/"," ｜ よみあげる ｜ お問い合わせ サイトマップ ご利用案内 Foreign Language --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 TOP 町長室 町長のご挨拶 令和８年 新年の挨拶（令和８年１月６日） 新年あけましておめでとうございます。 おだやかに令和８年をお迎えになられたことと思います。 本年も南伊豆町民と南伊豆町に関わって下さる全ての皆様のご健勝とご多幸を心から祈念申し上げますと共に、南伊豆"
"南伊豆町","10","low","200","町長のご挨拶 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/mayor/index.html"," ｜ よみあげる ｜ お問い合わせ サイトマップ ご利用案内 Foreign Language --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 TOP 町長室 町長のご挨拶 令和８年 新年の挨拶（令和８年１月６日） 新年あけましておめでとうございます。 おだやかに令和８年をお迎えになられたことと思います。 本年も南伊豆町民と南伊豆町に関わって下さる全ての皆様のご健勝とご多幸を心から祈念申し上げますと共に、南伊豆"
"南伊豆町","10","low","200","お役立ちツール | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/tool/index.html","eign Language --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 お役立ちツール TOP お役立ちツール 天気 (外部サイト) 天気に関する情報を掲載しています。 申請書 申請書に関する情報を掲載しています。 例規集 (外部サイト) 例規集に関する情報を掲載しています。 蔵書検索 (外部サイト) 蔵書検索に関する情報を掲載しています。 役場所在地 役場所在地に関する情報を掲載しています。 連絡先一覧 "
"南伊豆町","9","low","200","未就学児が日常的に集団で移動する経路の緊急安全点検等を踏まえた対策箇所名等の公表 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/docs/2020070100019/","プ ご利用案内 Foreign Language 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 TOP カテゴリ 分野 防災・安全 安全・安心 TOP 組織 南伊豆町 地域整備課 未就学児が日常的に集団で移動する経路の緊急安全点検等を踏まえた対策箇所名等の公表 公開日 2020年7月8日 令和元年５月、滋賀県大津市において、歩行中の園児らが死傷する交通事故が発生したことから、内閣府、文部科学省、警察庁及び国土交通省が連携し、 緊急安全点検の実施など、未就学児が日常的に集団で移動する経路の交通安全を早期に確保する取り組みを行う"
"南伊豆町","9","low","200","南伊豆町へのお問い合わせ | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/inquiry/1/","教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 南伊豆町へのお問い合わせ TOP 南伊豆町へのお問い合わせ 南伊豆町へのお問い合わせ 南伊豆町へのお問い合わせは下記のフォームに必要事項を入力の上、「確認する」ボタンを押してください。 「※」がついている項目は、必ずご記入ください。 氏名 ※必須 企業・団体名 メールアドレス ※必須 お問い合わせ受付の自動応答メール、及び返信に使用させていただきます。 ※受付確認の自動応答メールを受け取るために、必ず半角英数で正確なメールアドレスをご入力下さい。 また、携帯電話等のメールアドレスの場合は、「パソコンからのメールを受信しない」という設"
"南伊豆町","8","low","200","町議会 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/category/bunya/tyougikai/","SS Atom 南伊豆町議会 審議結果 （ 2026年06月09日 議会事務局 ） 南伊豆町議会基本条例を制定しました （ 2025年10月23日 議会事務局 ） ようこそ南伊豆町議会ホームページへ ようこそ南伊豆町議会ホームページへ （ 2013年03月13日 議会事務局 ） 議会のあらまし （ 2002年02月18日 議会事務局 ） 議事録閲覧 会議録（令和元年～） （ 2026年05月22日 議会事務局 ） 会議録（平成21年～平成31年） （ 2021年12月01日 議会事務局 ） 会議録（平成11年～平成20年） （ 2021年12月01日 議会事務局 ） 議会だより みなみいず町議"
"南伊豆町","7","low","200","町のマップ | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/city-map/","事を参照 日本郵便株式会社 (外部リンク) 竹麻郵便局 手石４８９－２ 元の記事を参照 日本郵便株式会社 (外部リンク) 下賀茂郵便局 下賀茂２６０－１ 元の記事を参照 日本郵便株式会社 (外部リンク) 地域子育て支援センター 元の記事を参照 健康福祉センター 加納７９０ 元の記事を参照 津波避難タワー 元の記事を参照 南伊豆地域生活支援センター ふれあい 障害をお持ちの方々が相談できる場所 青市８６８－２ 元の記事を参照 南伊豆地域生活支援センター ふれあい (外部リンク) 社会福祉法人南伊豆福祉会 さしだ希望の里 障害者支援施設 入間９－２ 元の記事を参照 社会福祉法人南伊豆福祉会 さしだ"
"南伊豆町","7","low","200","【新型コロナウイルス関連】妊娠中の女性労働者等への配慮について | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/docs/2020051300025/","・まちづくり 防災 TOP カテゴリ 分野 産業・しごと TOP カテゴリ 分野 産業・しごと 雇用・労働 TOP カテゴリ 分野 防災・安全 安全・安心 TOP 組織 南伊豆町 商工観光課 【新型コロナウイルス関連】妊娠中の女性労働者等への配慮について 公開日 2020年5月13日 厚生労働省より妊娠中の女性労働者等への配慮に関する情報発信がされました。 妊婦の皆様に対する安全・安心の確保に向けた予防や働き方に関する内容になっております。 また、企業向けには、妊娠中の女性労働者が休みやすい環境整備に関する配慮等についても記載されています。 情報の詳細等につきましては、下記ホームページおよび添"
"南伊豆町","7","low","200","入園・入学 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/lifeevent/nyuen.html","> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 暮らしと生活 TOP 暮らしと生活 入園・入学 入園・入学 こども園 認定こども園について 一時預かり保育 学校教育 町立小中学校児童生徒の通学する学校指定について 各小・中学校の経営構想（グランドデザイン） 出生・誕生 育児 入園・入学 就職 結婚・離婚 引越し 高齢・介護 おくやみ 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0"
"南伊豆町","7","low","200","組織 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/soshiki/","a.jp 0558-62-6211 総務課 総務係 soumu@town.minamiizu.shizuoka.jp 0558-62-6211 総務課 財政係 soumu@town.minamiizu.shizuoka.jp 0558-62-6211 総務課 管財係 soumu@town.minamiizu.shizuoka.jp 0558-62-6211 町民課 cyoumin@town.minamiizu.shizuoka.jp 0558-62-6222 町民課 課税係 cyoumin@town.minamiizu.shizuoka.jp 0558-62-6222 町民課 納税係 cyou"
"南伊豆町","6","low","200","【2/28新着情報更新】南伊豆町×スルガ銀行株式会社「自転車振興に関するパートナーシップ協定」 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/docs/2022102400029/","光・魅力 TOP カテゴリ 分野 教育・文化 文化・芸術・スポーツ TOP カテゴリ 分野 観光・魅力 観光トピックス TOP カテゴリ 属性 イベント情報 TOP カテゴリ 属性 南伊豆町の紹介 TOP 組織 南伊豆町 商工観光課 【2/28新着情報更新】南伊豆町×スルガ銀行株式会社「自転車振興に関するパートナーシップ協定」 公開日 2024年2月28日 令和４年10月21日(金)にスルガ銀行株式会社との 「自転車振興に関するパートナーシップ協定」の締結を行ないました。 スルガ銀行株式会社は 本町含む16の自治体や団体(R4.10現在)との協定を締結され、 サイクリングプロジェクトを通じ、 "
"南伊豆町","6","low","200","回覧板（自治会回覧板のデータ配信）令和８年７月１日号 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/docs/2026070300022/","回覧板（自治会回覧板のデータ配信）令和８年７月１日号 | 南伊豆町ホームページ 本文へ移動 ｜文字サイズ 小 中 大 ｜背景色 黒 青 白 ふりがなをつける --> ｜ よみあげる ｜ お問い合わせ サイトマップ ご利用案内 Foreign Language --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 TOP カテゴリ 分野 行政・まちづくり TOP カテゴリ 分野 行政・まちづくり 広報、広聴 TOP 組"
"南伊豆町","6","low","200","南伊豆町公式ホームページリンク利用（新規・変更・中止）申請書 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/inquiry/3/","南伊豆町公式ホームページリンク利用（新規・変更・中止）申請書 | 南伊豆町ホームページ 本文へ移動 ｜文字サイズ 小 中 大 ｜背景色 黒 青 白 ふりがなをつける --> ｜ よみあげる ｜ お問い合わせ サイトマップ ご利用案内 Foreign Language --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 南伊豆町へのお問い合わせ TOP 南伊豆町へのお問い合わせ 南伊豆町公式ホームページリンク利用（新"
"南伊豆町","5","low","200","リンク集 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/tool/links.html","中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 お役立ちツール TOP お役立ちツール リンク集 リンク集 宿泊、観光施設 宿泊観光施設 官公庁 官公庁 その他 その他 南伊豆町役場ホームページへのリンクの申込みについて 天気(外部リンク) 申請書 例規集(外部リンク) 蔵書検索(外部リンク) 役場所在地 連絡先一覧 町民の声 リンク集 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-111"
"南伊豆町","3","low","200","404 Not Found | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/404.html","ップページ から探す このページ上の「サイト内検索」ボックスから探す サイトマップ から探す 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","年間行事 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/calendar/","月 7月 8月 9月 10月 11月 12月 2027年 1月 2月 3月 4月 5月 6月 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","カテゴリ | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/category/","魅力 産業・しごと 行政・まちづくり 防災 カテゴリ TOP カテゴリ 新着情報 分野 属性 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","404","404 Not Found | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/chiiki/","ップページ から探す このページ上の「サイト内検索」ボックスから探す サイトマップ から探す 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","空き家の情報掲示板について | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/docs/2020052600025/","わせ サイトマップ ご利用案内 Foreign Language --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 TOP カテゴリ 分野 くらし TOP カテゴリ 属性 各種募集 TOP 組織 南伊豆町 企画課 空き家の情報掲示板について 公開日 2026年7月7日 ★手石11追加（2026/6/18）、西子浦19追加（2026/7/1）、下小野14、下小野15値下げしました（2026/7/7） □概要 空き家"
"南伊豆町","3","low","200","【R8.2更新】地域計画（地域農業経営基盤強化促進計画）の公告について | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/docs/2025032500012/","uage --> Foreign language English (英語) 中文(简化字) 中文(繁體字) 한국어(韓国語) 南伊豆町 --> --> トップ くらし 健康・福祉 教育・文化 観光・魅力 産業・しごと 行政・まちづくり 防災 TOP カテゴリ 分野 産業・しごと TOP カテゴリ 分野 産業・しごと 農林水産業 TOP カテゴリ 属性 各種募集 TOP 組織 南伊豆町 地域整備課 【R8.2更新】地域計画（地域農業経営基盤強化促進計画）の公告について 公開日 2026年2月24日 農業経営基盤強化促進法に基づく地域計画及び目標地図を作成しましたので、同法第19条第８項及び省令"
"南伊豆町","3","low","200","防災行政無線情報 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/douhou/","1119 E-Mail ： soumu@town.minamiizu.shizuoka.jp 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","防災行政無線情報 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/douhou/index.html","1119 E-Mail ： soumu@town.minamiizu.shizuoka.jp 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","引越し | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/lifeevent/hikkoshi.html","（外部リンク） 出生・誕生 育児 入園・入学 就職 結婚・離婚 引越し 高齢・介護 おくやみ 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","暮らしと生活 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/lifeevent/index.html"," 高齢・介護に関する情報を掲載しています。 おくやみ おくやみに関する情報を掲載しています。 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","おくやみ | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/lifeevent/okuyami.html","亡 戸籍の届出 出生・誕生 育児 入園・入学 就職 結婚・離婚 引越し 高齢・介護 おくやみ 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","就職・退職 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/lifeevent/shushoku.html","康保険について 出生・誕生 育児 入園・入学 就職 結婚・離婚 引越し 高齢・介護 おくやみ 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","南伊豆町ライブカメラ | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/livecamera/index.html","1119 E-Mail ： soumu@town.minamiizu.shizuoka.jp 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","404","404 Not Found | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/mayor/activity/index.html","ップページ から探す このページ上の「サイト内検索」ボックスから探す サイトマップ から探す 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","404","404 Not Found | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/mayor/profile/index.html","ップページ から探す このページ上の「サイト内検索」ボックスから探す サイトマップ から探す 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","南伊豆町携帯サイトのご紹介 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/mobile.html","mo.joruri.org/ ・QRコード QRコード対応の携帯電話から読み取ってください。 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","RSSとATOMについて | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/rss/","19 E-Mail ： kikakuc@town.minamiizu.shizuoka.jp 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","RSSとATOMについて | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/rss/index.html","19 E-Mail ： kikakuc@town.minamiizu.shizuoka.jp 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","3","low","200","南伊豆町スマートフォンサイトのご紹介 | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/smart.html","joruri.org/ ・QRコード QRコード対応のスマートフォンから読み取ってください。 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"南伊豆町","-2","low","200","イベントカレンダー | 南伊豆町ホームページ","https://www.town.minamiizu.shizuoka.jp/event/2026/07/","22 23 24 25 26 27 28 29 30 31 1 前の月 | 今月 | 次の月 南伊豆町役場 〒415-0392 静岡県賀茂郡南伊豆町下賀茂315-1 Tel.0558-62-1111(代) Fax.0558-62-1119 ｜ アクセシビリティ方針 ｜ プライバシーポリシー ｜ 免責事項・リンク・著作権 ｜ RSS配信について ｜ バナー広告募集について |"
"松崎町","78","strong","200","子育て・教育 | 松崎町","https://www.town.matsuzaki.shizuoka.jp/categories/guide/kosodate/","大きさ 小 中 大 背景色 黒 青 白 ふりがなをつける よみあげる --> サイトマップ くらし・手続き 子育て・教育 健康・医療・福祉 観光・文化・スポーツ 産業・経済・ビジネス 町政情報 TOP カテゴリ 暮らしのガイド 子育て・教育 子育て・教育 新着情報 教職員に関する業務量管理・健康確保措置実施計画の策定について （ 2026年06月30日 ） 児童館だより （ 2026年06月18日 ） 松崎町・西伊豆町中学校統合推進協議会 （ 2026年06月11日 ） 松崎町産後ケア事業について （ 2026年06月11日 ） 町内小中学校グランドデザイン （ 2026年04月30日 ） 母"
"松崎町","77","strong","200","助成・手当 | 松崎町","https://www.town.matsuzaki.shizuoka.jp/categories/quicksearch/joseiteate/","助成・手当 | 松崎町 本文へ移動 文字の大きさ 小 中 大 背景色 黒 青 白 ふりがなをつける よみあげる --> サイトマップ くらし・手続き 子育て・教育 健康・医療・福祉 観光・文化・スポーツ 産業・経済・ビジネス 町政情報 TOP カテゴリ 早引きインデックス 助成・手当 助成・手当 新着情報 令和８年度特定健診(健康診査)について （ 2026年05月27日 ） 令和８年度 女性のがん検診について （ 2026年05月01日 ） 令和８年度 がん検診について （ 2026年04月27日 ） 令和８年度 成人検（健）診早見表について （ 2026年04月02日 ） 浄化槽設置整備事"
"松崎町","51","medium","200","健康・医療・福祉 | 松崎町","https://www.town.matsuzaki.shizuoka.jp/categories/guide/kenko/"," 観光・文化・スポーツ 産業・経済・ビジネス 町政情報 TOP カテゴリ 暮らしのガイド 健康・医療・福祉 健康・医療・福祉 新着情報 熱中症に気をつけましょう （ 2026年07月13日 ） 母子保健事業 （ 2026年04月27日 ） 松崎町第５期健康増進計画 （ 2026年04月09日 ） 帯状疱疹予防接種について （ 2026年03月31日 ） 後期高齢者医療保険料について （ 2026年03月12日 ） 入場無料！2月15日開催 松崎町ふれあいスポーツ講演会 （ 2026年02月05日 ） 高齢者肺炎球菌予防接種に関するお知らせ （ 2026年01月28日 ） 高齢者のインフルエンザ"
"松崎町","48","medium","200","くらし・手続き | 松崎町","https://www.town.matsuzaki.shizuoka.jp/categories/guide/kurashi/","崎町 本文へ移動 文字の大きさ 小 中 大 背景色 黒 青 白 ふりがなをつける よみあげる --> サイトマップ くらし・手続き 子育て・教育 健康・医療・福祉 観光・文化・スポーツ 産業・経済・ビジネス 町政情報 TOP カテゴリ 暮らしのガイド くらし・手続き くらし・手続き 新着情報 ごみカレンダー （ 2026年07月09日 ） パスポート（旅券）申請のご案内 （ 2026年07月01日 ） 松崎町地域防災計画 （ 2026年06月05日 ） 松崎町耐震改修促進計画の公表 （ 2026年05月29日 ） 公示送達について （ 2026年05月22日 ） 浄化槽設置整備事業費補助金につ"
"松崎町","40","low","200","出産・子育て・学校 | 松崎町","https://www.town.matsuzaki.shizuoka.jp/categories/quicksearch/syussan/","出産・子育て・学校 | 松崎町 本文へ移動 文字の大きさ 小 中 大 背景色 黒 青 白 ふりがなをつける よみあげる --> サイトマップ くらし・手続き 子育て・教育 健康・医療・福祉 観光・文化・スポーツ 産業・経済・ビジネス 町政情報 TOP カテゴリ 早引きインデックス 出産・子育て・学校 出産・子育て・学校 新着情報 地域福祉（奨学金貸付制度） （ 2026年02月26日 ） こどものインフルエンザ予防接種費用を助成します （ 2025年09月02日 ） こども医療費助成事業 （ 2025年03月21日 ） 公立学校等施設整備計画および事後評価 （ 2024年05月01日 ） 戸籍"
"松崎町","36","low","200","子育て・教育 | 松崎町","https://www.town.matsuzaki.shizuoka.jp/categories/quicksearch/joseiteate/kosodate/","子育て・教育 | 松崎町 本文へ移動 文字の大きさ 小 中 大 背景色 黒 青 白 ふりがなをつける よみあげる --> サイトマップ くらし・手続き 子育て・教育 健康・医療・福祉 観光・文化・スポーツ 産業・経済・ビジネス 町政情報 TOP カテゴリ 早引きインデックス 助成・手当 子育て・教育 子育て・教育 新着情報 地域福祉（教育資金利子補給制度） （ 2026年02月26日 ） 就学義務猶予免除者等の中学校卒業程度認定試験について （ 2024年06月05日 ） 妊婦健康診査費助成 （ 2023年04月17日 ） 低所得の子育て世帯に対する生活支援特別給付金（ひとり親世帯分） （ 2"
