org	title	url	originalScore	rescore	snippet
姶良市	年金の概要	https://www.city.aira.lg.jp/nenkin/kurashi/hoken/nenkinkai.html	16	35	姶良市／年金の概要 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 保険・年金 > 国民年金 > 年金の概要 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 国民年金 年金の概要 年金の種類 保険料の免除制度 年金生活者支援給付金制度について 災害によ
姶良市	保険料の免除制度	https://www.city.aira.lg.jp/nenkin/kurashi/hoken/nenkinkai3.html	16	35	姶良市／保険料の免除制度 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 保険・年金 > 国民年金 > 保険料の免除制度 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 国民年金 年金の概要 年金の種類 保険料の免除制度 年金生活者支援給付金制度につい
伊佐市	オンライン申請	https://www.city.isa.kagoshima.jp/life/madoguchi/%e3%82%aa%e3%83%b3%e3%83%a9%e3%82%a4%e3%83%b3%e7%94%b3%e8%ab%8b-2/	30	35	オンライン申請 | 伊佐市 | 鹿児島県伊佐市 機能 メニュー 標準 黒 青 黄 文字サイズ 標準 拡大 The Isa City homepage is translated by using the free translation service of an external site. It is because of being mechanically translated when it is not a correct translation. Please acknowledge being not able to assume all the responsibilities in the Isa City even if the mistake etc. done by the accur
奄美市	奄美スポーツアイランド協会	https://www.city.amami.lg.jp/shimintaiiku/kyoiku/leisure/jigyo/s-island/index.html	24	35	奄美スポーツアイランド協会／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > 教育・文化 > スポーツ・レクリエーションの振興 > レジャー・スポーツ事業 > 奄美スポーツアイランド協会 レジャー・スポーツ事業 奄美スポーツアイランド協会 奄美市各種スポーツ競技大会出場補助金 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2026年6月24日 奄美スポーツアイランド協会 スポーツアイランド構想 平成4年の東京直行便就航を契機に展開されたスポーツ合宿を出発点としています。冬場の温暖な気候を活かし、陸上競技を中心に
奄美市	奄美市長交際費支出基準	https://www.city.amami.lg.jp/kikaku/shise/gaiyo/social_expenses/standard.html	16	35	奄美市長交際費支出基準／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > 市政情報 > 奄美市役所について > 市長の部屋 > 市長交際費 > 奄美市長交際費支出基準 市長交際費 市長交際費の内容 奄美市長交際費支出基準 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2025年8月28日 奄美市長交際費支出基準 奄美市長交際費支出基準 趣旨 第1条 この基準は、市政の円滑な運営を図るため、市長が市を代表して行う外部との交際に要する経費（以下「交際費」という。）の種別、支出範囲等について、必要な事項を定めるものと
志布志市	令和3年度企業版ふるさと納税による寄附をいただいた企業の紹介	https://www.city.shibushi.lg.jp/site/k-nouzei-kanmin/15486.html	24	35	令和3年度企業版ふるさと納税による寄附をいただいた企業の紹介 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通
南九州市	お得に移住する：様々な移住支援-南九州で始める，わたしらしい暮らし	https://www.city.minamikyushu.lg.jp/ijuteijusite/otokuniijusuru/index.html	35	35	お得に移住する：様々な移住支援-南九州で始める，わたしらしい暮らし／南九州市 スマートフォン版を表示 本文へ 南九州市ホームページ 空き家を探す お試しで住んでみる お得に移住する なんきゅう就農 空き家を探す お試しで住んでみる お得に移住する なんきゅう就農 キーワード検索 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 南九州市ホームページ close 空き家を探す お試しで住んでみる お得に移住する なんきゅう就農 キーワード検索 文字サイズ変更 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 PC版で表示する 南
南九州市	予防接種を受けて健康被害があった方への救済について【予防接種健康被害救済制度】	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/1/4740.html	30	35	予防接種を受けて健康被害があった方への救済について【予防接種健康被害救済制度】／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CL
南九州市	こどもの予防接種	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/1/4736.html	30	35	こどもの予防接種／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉 スポーツ・文化・教
南九州市	南九州市骨髄等移植ドナー支援事業	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/3/9895.html	30	35	南九州市骨髄等移植ドナー支援事業／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉 ス
南九州市	南九州市骨髄等移植ドナー支援事業	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/4/8589.html	30	35	南九州市骨髄等移植ドナー支援事業／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉 ス
南九州市	南九州市若年末期がん療養支援事業	https://www.city.minamikyushu.lg.jp/kenko_fukushi/iryo_kenko/4/3290.html	30	35	南九州市若年末期がん療養支援事業／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉 ス
南九州市	生活困窮者自立支援制度	https://www.city.minamikyushu.lg.jp/kenko_fukushi/seikatsufukushi/4073.html	30	35	生活困窮者自立支援制度／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉 スポーツ・文
姶良市	母子保健	https://www.city.aira.lg.jp/kurashi/ikuji/boshihoken/index.html	23	34	姶良市／母子保健 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 育児 > 母子保健 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 育児 母子保健 保育園・認定こども園・幼稚園などの保育施設 手当て・助成 支援・サポート 児童クラブ（放課後児童健全育
姶良市	住まい・引っ越し	https://www.city.aira.lg.jp/iju/index.html	23	34	姶良市／住まい・引っ越し 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > 住まい・引っ越し こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 トップ くらし・手続き 観光 産業・企業向け 行政・議会 ガイドライン お問い合わせ サイトマップ 文字サイズ・色合い変更 Fore
姶良市	住まい・引っ越し	https://www.city.aira.lg.jp/iju/	23	34	姶良市／住まい・引っ越し 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > 住まい・引っ越し こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 トップ くらし・手続き 観光 産業・企業向け 行政・議会 ガイドライン お問い合わせ サイトマップ 文字サイズ・色合い変更 Fore
伊佐市	障がい者支援	https://www.city.isa.kagoshima.jp/health/fukushi/syougai/	28	34	障がい者支援 | 伊佐市 | 鹿児島県伊佐市 機能 メニュー 標準 黒 青 黄 文字サイズ 標準 拡大 The Isa City homepage is translated by using the free translation service of an external site. It is because of being mechanically translated when it is not a correct translation. Please acknowledge being not able to assume all the responsibilities in the Isa City even if the mistake etc. done by the accura
伊佐市	高齢者福祉	https://www.city.isa.kagoshima.jp/health/fukushi/koureisyahukushi/	28	34	高齢者福祉 | 伊佐市 | 鹿児島県伊佐市 機能 メニュー 標準 黒 青 黄 文字サイズ 標準 拡大 The Isa City homepage is translated by using the free translation service of an external site. It is because of being mechanically translated when it is not a correct translation. Please acknowledge being not able to assume all the responsibilities in the Isa City even if the mistake etc. done by the accurac
奄美市	子育て支援	https://www.city.amami.lg.jp/fukushi/machi/kosodate/shien.html	23	34	子育て支援／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 子育て > 子育て支援 子育て 官民連携の取り組み 子育て支援 保育所・幼稚園・放課後児童クラブ 児童福祉 子育て支援計画等 申請書ダウンロード 電子入札 ここから本文です。 ツイート 子育て支援 子ども医療費給付制度 子ども通院費等支援助成金（令和6年4月～） 児童手当 児童扶養手当 ひとり親家庭支援 母子生活支援施設 奄美市出産祝い金制度 奄美市の子育てに役立つ情報を発信します かごしま子育て支援パスポート事業 奄美市ファミリー・サポート・センター
奄美市	かごしま子育て支援パスポート事業	https://www.city.amami.lg.jp/fukushi/machi/kosodate/shien/shien.html	23	34	かごしま子育て支援パスポート事業／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 子育て > 子育て支援 > かごしま子育て支援パスポート事業 子育て支援 子ども医療費給付制度 子ども通院費等支援助成金（令和6年4月～） 児童手当 児童扶養手当 ひとり親家庭支援 母子生活支援施設 奄美市出産祝い金制度 奄美市の子育てに役立つ情報を発信します かごしま子育て支援パスポート事業 奄美市ファミリー・サポート・センター 「奄美市ファミリー・サポート・センター運営業務委託」公募型プロポーザル 地域子育て支援センター事業 病
志布志市	志布志市女性デジタル人材育成支援事業 公募型プロポーザルの実施について	https://www.city.shibushi.lg.jp/soshiki/35/33948.html	28	34	志布志市女性デジタル人材育成支援事業 公募型プロポーザルの実施について - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・
志布志市	市内事業用地等の紹介（事業用地等情報提供制度）	https://www.city.shibushi.lg.jp/site/kigyouguide/1704.html	28	34	市内事業用地等の紹介（事業用地等情報提供制度） - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり
志布志市	ようこそ！ 企業立地ガイドのページへ！	https://www.city.shibushi.lg.jp/site/kigyouguide/	28	34	ようこそ！ 企業立地ガイドのページへ！ - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる
志布志市	住友林業株式会社と新工場建設に向けた立地基本協定を締結しました	https://www.city.shibushi.lg.jp/site/kigyouguide/13049.html	28	34	住友林業株式会社と新工場建設に向けた立地基本協定を締結しました - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交
志布志市	若浜事業用地の分譲手続き ご案内	https://www.city.shibushi.lg.jp/site/kigyouguide/1715.html	28	34	若浜事業用地の分譲手続き ご案内 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる 健康・
志布志市	移住・定住・婚活サイト しぶしライフ - 志布志市公式ホームページ	https://www.city.shibushi.lg.jp/site/iju/index-2.html	23	34	移住・定住・婚活サイト しぶしライフ - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ Foreign Language 文字サイズ・色変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる サイトマップ 検索 Googleカスタム検索 検索対象 すべて ページ PDF ページIDを入力 住まい 仕事 子育て 医療 観光 婚活 総合 本文 新着情報 2026年6月12日更新 地域少子化対策重点推進交付金事業計画の公表 2026年4月1日更新 結婚新生活支援事業 2026年4月1日更新 志布志市若者・子育て世帯移住支援事業補助金のご案内 2026年4月1日更新 東京圏移住支援事業補助金 2026年4月1日更新 志布志市空き家バンク登録促進事業補助金のご案内
志布志市	おすすめ情報	https://www.city.shibushi.lg.jp/site/iju/list14-140.html	23	34	おすすめ情報 - 移住・定住・婚活サイト - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ Foreign Language 文字サイズ・色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 Googleカスタム検索 検索対象 すべて ページ PDF ページIDを入力 住まい 仕事 子育て 医療 観光 婚活 総合 現在地 トップページ > 移住・定住・婚活サイト > 総合メニュー > おすすめ情報 本文 おすすめ情報 2026年4月1日更新 志布志市若者・子育て世帯移住支援事業補助金のご案内 2026年4月1日更新 志布志市空き家バンク登録促進事業補助金のご案内 2026年4月1日更新 市内に定住する若者の奨学金の返還を支援します 20
南九州市	高齢者福祉支援制度・事業	https://www.city.minamikyushu.lg.jp/kenko_fukushi/koreishafukushi_kaigo/1/index.html	23	34	高齢者福祉支援制度・事業／南九州市 スマートフォン版を表示 本文へ くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 くらし・手続き くらし・手続き 健康・福祉 健康・福祉 スポーツ・文化 ・教育 スポーツ・文化・教育 しごと・産業 しごと・産業 行政情報 行政情報 キーワード検索 デジタル窓口 （電子申請） ゴミ出し検索 公共施設 オンライン予約 入札・契約 よくある質問 市へのお問い合わせ 組織から探す 文字サイズ 背景色変更 やさしい日本語 やさしい日本語をけす 音声読み上げ Foreign Language English 繁體中文 体中文 翻訳 CLOSE ホーム くらし・手続き 健康・福祉 スポーツ・
姶良市	介護保険	https://www.city.aira.lg.jp/kurashi/hoken/kaigohoken/index.html	22	33	姶良市／介護保険 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 保険・年金 > 介護保険 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 保険・年金 介護保険 国民健康保険 後期高齢者医療保険 国民年金 ここから本文です。 介護保険 介護職員等処遇改
姶良市	自殺対策	https://www.city.aira.lg.jp/kenko/kurashi/kenko/kokoro/jisatsu.html	22	33	姶良市／自殺対策 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 健康・医療 > 自殺対策 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 健康・医療 健康診断 予防接種 熱中症 急病・救急 地域包括支援センター 休日・夜間診療案内 健康についてのお知
姶良市	医師等免許申請の手続き	https://www.city.aira.lg.jp/kenko/isitoumennkyosinnsei.html	22	33	姶良市／医師等免許申請の手続き 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 健康・医療 > 医師等免許申請の手続き こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 健康・医療 健康診断 予防接種 熱中症 急病・救急 地域包括支援センター 休日・夜間
姶良市	漏水かな？と思ったら	https://www.city.aira.lg.jp/wkomu/kurashi/jogesuido/suido/rosui.html	22	33	姶良市／漏水かな？と思ったら 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 水道 > 漏水かな？と思ったら こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 水道 お知らせ 水道（下水道）のご使用開始・ご使用中止のお申込み 水道料金・メーター検針・給水
姶良市	時を忘れて晴耕雨読（姶良市民農園 建 昌城）	https://www.city.aira.lg.jp/nosei/sangyo/nogyo/noen.html	22	33	姶良市／姶良市民農園建昌城 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > 産業・企業向け > 農業・就農支援 > 姶良市民農園建昌城 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 農業・就農支援 物価高騰対策農業担い手等支援事業について 担い手対策 農業委員会 畜産関
姶良市	バリアフリー改修工事に伴う固定資産税の減額	https://www.city.aira.lg.jp/koteizei/kurashi/zeikin/koteshisanzei/barrier-free.html	22	33	姶良市／バリアフリー改修工事に伴う固定資産税の減額 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 税金 > 固定資産税・都市計画税・償却資産 > バリアフリー改修工事に伴う固定資産税の減額 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 固定資産税・
姶良市	個人市県民税とは	https://www.city.aira.lg.jp/shiminzei/kurashi/zeikin/shiminzei.html	22	33	姶良市／個人市県民税とは 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 税金 > 個人市県民税 > 個人市県民税とは こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 個人市県民税 個人市県民税の特別徴収（事業所向け） 個人市県民税とは 市県民税の申告
