municipality,code,score,status,title,url,snippet
"岩倉市","23228","44","200","原動機付自転車、特定小型原動機付自転車、ミニカー、小型特殊自動車","https://www.city.iwakura.aichi.jp/0000002221.html","原動機付自転車、特定小型原動機付自転車、ミニカー、小型特殊自動車 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJav"
"岩倉市","23228","44","200","岩倉市地域福祉計画","https://www.city.iwakura.aichi.jp/0000002248.html","岩倉市地域福祉計画 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効に"
"岩倉市","23228","44","200","人権 ～すべての人が生まれながらにして持っている権利を守りましょう～","https://www.city.iwakura.aichi.jp/0000002267.html","人権 ～すべての人が生まれながらにして持っている権利を守りましょう～ | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJ"
"岩倉市","23228","44","200","五条川自然再生整備等基本計画","https://www.city.iwakura.aichi.jp/0000002332.html","五条川自然再生整備等基本計画 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト"
"岩倉市","23228","44","200","自動車臨時運行許可（仮ナンバー）","https://www.city.iwakura.aichi.jp/0000002393.html","自動車臨時運行許可（仮ナンバー） | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリ"
"岩倉市","23228","44","200","オープンカウンタ [2021年4月1日] 平成29年度からあいち電子調達共同システム（物品等）のオープンカウンタを実施しています。","https://www.city.iwakura.aichi.jp/0000002414.html","オープンカウンタ | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にし"
"岩倉市","23228","44","200","農業委員会委員等の募集状況の公表について（最終発表）","https://www.city.iwakura.aichi.jp/0000002415.html","農業委員会委員等の募集状況の公表について（最終発表） | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScrip"
"岩倉市","23228","44","200","教育大綱","https://www.city.iwakura.aichi.jp/0000002432.html","教育大綱 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にしてくださ"
"岩倉市","23228","44","200","他国による弾道ミサイル発射等の武力攻撃災害について [2025年3月25日]","https://www.city.iwakura.aichi.jp/0000002442.html","他国による弾道ミサイル発射等の武力攻撃災害について | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript"
"岩倉市","23228","44","200","稲づくり農業体験","https://www.city.iwakura.aichi.jp/0000002476.html","稲づくり農業体験 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にし"
"岩倉市","23228","44","200","戸籍謄抄本等","https://www.city.iwakura.aichi.jp/0000002538.html","戸籍謄抄本等 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にしてく"
"岩倉市","23228","44","200","戸籍の附票","https://www.city.iwakura.aichi.jp/0000002561.html","戸籍の附票 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にしてくだ"
"岩倉市","23228","44","200","国民健康保険の制度が変わります","https://www.city.iwakura.aichi.jp/0000002600.html","国民健康保険の制度が変わります | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプ"
"岩倉市","23228","44","200","防火管理講習","https://www.city.iwakura.aichi.jp/0000002613.html","防火管理講習 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にしてく"
"岩倉市","23228","44","200","ふるさといわくら応援寄附金のお礼の品の提供事業者を募集しています","https://www.city.iwakura.aichi.jp/0000002630.html","ふるさといわくら応援寄附金のお礼の品の提供事業者を募集しています | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJav"
"岩倉市","23228","44","200","救命講習会","https://www.city.iwakura.aichi.jp/0000002631.html","救命講習会 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にしてくだ"
"岩倉市","23228","44","200","NET119緊急通報システム","https://www.city.iwakura.aichi.jp/0000002634.html","NET119緊急通報システム | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト"
"岩倉市","23228","44","200","平成29年度 市長との小学校区意見交換会","https://www.city.iwakura.aichi.jp/0000002658.html","平成29年度 市長との小学校区意見交換会 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティ"
"岩倉市","23228","44","200","市税の納税通知書送付用広告入り封筒無償提供者の募集","https://www.city.iwakura.aichi.jp/0000002688.html","市税の納税通知書送付用広告入り封筒無償提供者の募集 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript"
"岩倉市","23228","44","200","竜巻や雷のときは","https://www.city.iwakura.aichi.jp/0000002704.html","竜巻や雷のときは | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にし"
"岩倉市","23228","44","200","ペットボトルはラベルをはがしての分別にご協力ください [2025年4月1日] ペットボトルの分別方法は、キャップを外してラベルをはがしてください。","https://www.city.iwakura.aichi.jp/0000002725.html","ペットボトルはラベルをはがしての分別にご協力ください | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScrip"
"岩倉市","23228","44","200","土のうの無償提供に関するご案内について","https://www.city.iwakura.aichi.jp/0000002735.html","土のうの無償提供に関するご案内について | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブ"
"岩倉市","23228","44","200","こころの居場所あみ～ご","https://www.city.iwakura.aichi.jp/0000002795.html","こころの居場所あみ～ご | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有"
"岩倉市","23228","44","200","建築物の設計・工事監理の契約締結時における提出書類 [2024年4月1日] 建築物の設計・工事監理の契約締結時における提出書類等をご覧になれます。","https://www.city.iwakura.aichi.jp/0000002796.html","建築物の設計・工事監理の契約締結時における提出書類 | 岩倉市 共通メニューなどをスキップして本文へ 岩倉市トップに戻る ふりがな やさしい日本語 文字サイズ変更 標準 拡大 色の反転 標準 反転 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には，ご利用のブラウザの表示メニューから文字サイズを変更してください。文字サイズ変更以外にも，操作性向上の目的でJavaScript（アクティブスクリプト）を用いた機能を提供しています。可能であればJavaScript"
"高浜市","23227","44","200","戸籍","https://www.city.takahama.lg.jp/life/1/1/2/","戸籍 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路・河川"
"高浜市","23227","44","200","土地・住宅","https://www.city.takahama.lg.jp/life/1/17/","土地・住宅 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路"
"高浜市","23227","44","200","国民健康保険","https://www.city.takahama.lg.jp/life/1/2/12/","国民健康保険 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道"
"高浜市","23227","44","200","地域福祉","https://www.city.takahama.lg.jp/life/1/8/51/","地域福祉 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道路・"
"高浜市","23227","44","200","保育園・認定こども園・幼稚園","https://www.city.takahama.lg.jp/life/1/9/58/","保育園・認定こども園・幼稚園 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人"
"高浜市","23227","44","200","新型コロナワクチン接種証明書（ワクチンパスポート）の申請について","https://www.city.takahama.lg.jp/site/corona/20817.html","新型コロナワクチン接種証明書（ワクチンパスポート）の申請について - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学"
"高浜市","23227","44","200","愛知県高浜市ふるさと納税","https://www.city.takahama.lg.jp/site/furusato/","愛知県高浜市ふるさと納税 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土"
"高浜市","23227","44","200","返礼品提供事業者募集","https://www.city.takahama.lg.jp/site/furusato/14399.html","返礼品提供事業者募集 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・"
"高浜市","23227","44","200","ふるさと納税手続きの流れ","https://www.city.takahama.lg.jp/site/furusato/14408.html","ふるさと納税手続きの流れ - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土"
"高浜市","23227","44","200","愛知県高浜市のふるさと納税使い道","https://www.city.takahama.lg.jp/site/furusato/19738.html","愛知県高浜市のふるさと納税使い道 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外"
"高浜市","23227","44","200","高浜市標高サイン設置箇所図","https://www.city.takahama.lg.jp/soshiki/bousai/10956.html","高浜市標高サイン設置箇所図 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 "
"高浜市","23227","44","200","ポルトガル語版我が家の防災ガイド","https://www.city.takahama.lg.jp/soshiki/bousai/10957.html","ポルトガル語版我が家の防災ガイド - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外"
"高浜市","23227","44","200","緊急情報を同報無線設備でお届けします","https://www.city.takahama.lg.jp/soshiki/bousai/14618.html","緊急情報を同報無線設備でお届けします - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等"
"高浜市","23227","44","200","外国人向け防災ガイドブック","https://www.city.takahama.lg.jp/soshiki/bousai/1532.html","外国人向け防災ガイドブック - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 "
"高浜市","23227","44","200","外国人向け防災メール","https://www.city.takahama.lg.jp/soshiki/bousai/1533.html","外国人向け防災メール - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・"
"高浜市","23227","44","200","避難情報が新しくなりました","https://www.city.takahama.lg.jp/soshiki/bousai/1568.html","避難情報が新しくなりました - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 "
"高浜市","23227","44","200","交通安全対策","https://www.city.takahama.lg.jp/soshiki/bousai/1592.html","交通安全対策 - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・スポーツ 人権・男女平等・外国人 土地・住宅 道"
"高浜市","23227","44","200","災害時における避難所での新型コロナウイルス感染症対策について","https://www.city.takahama.lg.jp/soshiki/bousai/16537.html","災害時における避難所での新型コロナウイルス感染症対策について - 高浜市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色変更 白 黒 青 もしもの時は --> 生活に関する情報 Living information 住民票・戸籍 保険・年金 税金（くらしの情報） 消防・救急 防災 防犯・安全 医療・健康 福祉・介護 子育て 教育 上水道・下水道 ごみ・衛生 ペット・動植物 まちづくり・コミュニティ・協働 生涯学習・"
