municipality,score,title,url,snippet
"小川村","0","文化財","https://www.vill.ogawa.nagano.jp/sightseeing/cultural-property/","文化財 文化財 移住 https://www.vill.ogawa.nagano.jp/sightseeing/cultural-property/"
"小川村","0","移住・定住","https://www.vill.ogawa.nagano.jp/sightseeing/immigration/","移住・定住 移住・定住 移住 https://www.vill.ogawa.nagano.jp/sightseeing/immigration/"
"小川村","0","移住・定住：補助事業","https://www.vill.ogawa.nagano.jp/sightseeing/immigration-subsidy/","移住・定住：補助事業 移住・定住：補助事業 移住 https://www.vill.ogawa.nagano.jp/sightseeing/immigration-subsidy/"
"小川村","0","小川村と長野地域のイベント情報","https://www.vill.ogawa.nagano.jp/sightseeing/municipality-events/","小川村と長野地域のイベント情報 小川村と長野地域のイベント情報 移住 https://www.vill.ogawa.nagano.jp/sightseeing/municipality-events/"
"小川村","0","強風に備えた農業用施設等の管理","https://www.vill.ogawa.nagano.jp/docs/58603.html","強風に備えた農業用施設等の管理 強風に備えた農業用施設等の管理 令和7年5月21日 農業 https://www.vill.ogawa.nagano.jp/docs/58603.html"
"小川村","0","人・農地プランから地域計画へ","https://www.vill.ogawa.nagano.jp/docs/45355.html","人・農地プランから地域計画へ 人・農地プランから地域計画へ 令和6年8月5日 農業 https://www.vill.ogawa.nagano.jp/docs/45355.html"
"小川村","0","９月２１日（土曜日）ふるさと回帰フェア（東京）に出展します！","https://www.vill.ogawa.nagano.jp/docs/6582.html","９月２１日（土曜日）ふるさと回帰フェア（東京）に出展します！ ９月２１日（土曜日）ふるさと回帰フェア（東京）に出展します！ 移住 https://www.vill.ogawa.nagano.jp/docs/6582.html"
"信濃町","0","健康・福祉","https://www.town.shinano.lg.jp/kenko/","健康・福祉 健康・福祉 福祉 https://www.town.shinano.lg.jp/kenko/"
"信濃町","0","高齢者福祉","https://www.town.shinano.lg.jp/kenko/korei/","高齢者福祉 高齢者福祉 福祉 https://www.town.shinano.lg.jp/kenko/korei/"
"信濃町","0","予防接種","https://www.town.shinano.lg.jp/kenko/yobo/","予防接種 予防接種 予防接種 https://www.town.shinano.lg.jp/kenko/yobo/"
"信濃町","0","まつり","https://www.town.shinano.lg.jp/kanko/matsuri/","まつり まつり 福祉 子育て https://www.town.shinano.lg.jp/kanko/matsuri/"
"信濃町","0","農林業振興","https://www.town.shinano.lg.jp/sangyo/nourin/","農林業振興 農林業振興 林業 https://www.town.shinano.lg.jp/sangyo/nourin/"
"信濃町","0","健康・福祉","https://www.town.shinano.lg.jp/lifeevent/kenko/","健康・福祉 健康・福祉 福祉 https://www.town.shinano.lg.jp/lifeevent/kenko/"
"信濃町","0","防災関連施設","https://www.town.shinano.lg.jp/bosai/","防災関連施設 防災関連施設 福祉 子育て https://www.town.shinano.lg.jp/bosai/"
"信濃町","0","施設ガイド","https://www.town.shinano.lg.jp/institution/","施設ガイド 施設ガイド 福祉 子育て https://www.town.shinano.lg.jp/institution/"
"信濃町","0","社会福祉法人 おらが会","https://www.town.shinano.lg.jp/add-bottom/page30.html?redirect=http%3A%2F%2Foragakai.jp%2F","社会福祉法人 おらが会 福祉 https://www.town.shinano.lg.jp/add-bottom/page30.html?redirect=http%3A%2F%2Foragakai.jp%2F"
"信濃町","0","健康・福祉","https://www.town.shinano.lg.jp/faq/kenko/","健康・福祉 健康・福祉 福祉 https://www.town.shinano.lg.jp/faq/kenko/"
"信濃町","0","気象庁防災XML","https://www.town.shinano.lg.jp/weather/","気象庁防災XML 気象庁防災XML 福祉 子育て https://www.town.shinano.lg.jp/weather/"
"信濃町","0","信濃町オンライン移住相談・ご予約フォーム","https://www.town.shinano.lg.jp/iventform/","信濃町オンライン移住相談・ご予約フォーム 信濃町オンライン移住相談・ご予約フォーム 移住 子育て https://www.town.shinano.lg.jp/iventform/"
"信濃町","0","教育相談","https://www.town.shinano.lg.jp/kokuminsupotsu/","教育相談 教育相談 福祉 子育て https://www.town.shinano.lg.jp/kokuminsupotsu/"
"信濃町","0","健康・福祉","https://www.town.shinano.lg.jp/oshirase/kenko/","健康・福祉 健康・福祉 福祉 https://www.town.shinano.lg.jp/oshirase/kenko/"
"信濃町","0","信濃町オンライン移住相談・ご予約フォーム","https://www.town.shinano.lg.jp/inquiry/event0707/","信濃町オンライン移住相談・ご予約フォーム 信濃町オンライン移住相談・ご予約フォーム 移住 子育て https://www.town.shinano.lg.jp/inquiry/event0707/"
"信濃町","0","住民福祉課 住民国保年金係へのお問い合わせ","https://www.town.shinano.lg.jp/inquiry/juminkokuho/","住民福祉課 住民国保年金係へのお問い合わせ 住民福祉課 住民国保年金係へのお問い合わせ 福祉 https://www.town.shinano.lg.jp/inquiry/juminkokuho/"
"信濃町","0","住民福祉課 環境係へのお問い合わせ","https://www.town.shinano.lg.jp/inquiry/kankyou/","住民福祉課 環境係へのお問い合わせ 住民福祉課 環境係へのお問い合わせ 福祉 https://www.town.shinano.lg.jp/inquiry/kankyou/"
"信濃町","0","住民福祉課 介護支援係へのお問い合わせ","https://www.town.shinano.lg.jp/inquiry/kaigosien/","住民福祉課 介護支援係へのお問い合わせ 住民福祉課 介護支援係へのお問い合わせ 福祉 https://www.town.shinano.lg.jp/inquiry/kaigosien/"
"信濃町","0","住民福祉課 保健予防係へのお問い合わせ","https://www.town.shinano.lg.jp/inquiry/hokennyobou/","住民福祉課 保健予防係へのお問い合わせ 住民福祉課 保健予防係へのお問い合わせ 福祉 https://www.town.shinano.lg.jp/inquiry/hokennyobou/"
"信濃町","0","住民福祉課 地域包括支援センターへのお問い合わせ","https://www.town.shinano.lg.jp/inquiry/houkatu/","住民福祉課 地域包括支援センターへのお問い合わせ 住民福祉課 地域包括支援センターへのお問い合わせ 福祉 https://www.town.shinano.lg.jp/inquiry/houkatu/"
"信濃町","0","住民福祉課 福祉係へのお問い合わせ","https://www.town.shinano.lg.jp/inquiry/fukusi/","住民福祉課 福祉係へのお問い合わせ 住民福祉課 福祉係へのお問い合わせ 福祉 https://www.town.shinano.lg.jp/inquiry/fukusi/"
"信濃町","0","産業観光課 農業委員会へのお問い合わせ","https://www.town.shinano.lg.jp/inquiry/nougyouiin/","産業観光課 農業委員会へのお問い合わせ 産業観光課 農業委員会へのお問い合わせ 農業 https://www.town.shinano.lg.jp/inquiry/nougyouiin/"
"飯綱町","0","健康・福祉","https://www.town.iizuna.nagano.jp/kenko/","健康・福祉 健康・福祉 福祉 https://www.town.iizuna.nagano.jp/kenko/"
"飯綱町","0","児童福祉","https://www.town.iizuna.nagano.jp/kenko/jidou/","児童福祉 児童福祉 福祉 https://www.town.iizuna.nagano.jp/kenko/jidou/"
"飯綱町","0","高齢者福祉","https://www.town.iizuna.nagano.jp/kenko/korei/","高齢者福祉 高齢者福祉 福祉 https://www.town.iizuna.nagano.jp/kenko/korei/"
"飯綱町","0","予防接種","https://www.town.iizuna.nagano.jp/kenko/yobo/","予防接種 予防接種 予防接種 https://www.town.iizuna.nagano.jp/kenko/yobo/"
"飯綱町","0","農林業振興","https://www.town.iizuna.nagano.jp/sangyo/nourin/","農林業振興 農林業振興 令和8年4月1日 林業 https://www.town.iizuna.nagano.jp/sangyo/nourin/"
"飯綱町","0","土砂災害危険箇所、避難情報等の周知について","https://www.town.iizuna.nagano.jp/docs/694.html","土砂災害危険箇所、避難情報等の周知について 土砂災害危険箇所、避難情報等の周知について 令和5年4月9日 福祉 https://www.town.iizuna.nagano.jp/docs/694.html"
"飯綱町","0","＜講座開催＞「摘果りんご」を使ったフラワーアレンジメント講座","https://www.town.iizuna.nagano.jp/docs/14099.html","＜講座開催＞「摘果りんご」を使ったフラワーアレンジメント講座 ＜講座開催＞「摘果りんご」を使ったフラワーアレンジメント講座 令和8年6月19日 農業 https://www.town.iizuna.nagano.jp/docs/14099.html"
"飯綱町","0","飯綱町 × 銀座ＮＡＧＡＮＯ 移住相談会を開催します","https://www.town.iizuna.nagano.jp/docs/13967.html","飯綱町 × 銀座ＮＡＧＡＮＯ 移住相談会を開催します 飯綱町 × 銀座ＮＡＧＡＮＯ 移住相談会を開催します 令和8年5月25日 移住 子育て https://www.town.iizuna.nagano.jp/docs/13967.html"
"飯綱町","0","町外企業による農業支援事業を実施します","https://www.town.iizuna.nagano.jp/docs/13902.html","町外企業による農業支援事業を実施します 町外企業による農業支援事業を実施します 令和8年5月12日 農業 https://www.town.iizuna.nagano.jp/docs/13902.html"
"飯綱町","0","総務省「ふるさと住民登録制度」創設を見据え、3自治体とコンソーシアムが連携。新たな「関係人口創出モデル」を始動。","https://www.town.iizuna.nagano.jp/docs/13819.html","総務省「ふるさと住民登録制度」創設を見据え、3自治体とコンソーシアムが連携。新たな「関係人口創出モデル」を始動。 総務省「ふるさと住民登録制度」創設を見据え、3自治体とコンソーシアムが連携。新たな「関係人口創出モデル」を始動。 令和8年4月22日 起業 https://www.town.iizuna.nagano.jp/docs/13819.html"
"飯綱町","0","各課ご案内","https://www.town.iizuna.nagano.jp/docs/872.html","各課ご案内 各課ご案内 令和5年4月9日 福祉 子育て https://www.town.iizuna.nagano.jp/docs/872.html"
"飯綱町","0","子ども食堂「てんぐカフェ」について","https://www.town.iizuna.nagano.jp/docs/12259.html","子ども食堂「てんぐカフェ」について 子ども食堂「てんぐカフェ」について 令和5年4月9日 福祉 子育て https://www.town.iizuna.nagano.jp/docs/12259.html"
"飯綱町","0","健康・福祉","https://www.town.iizuna.nagano.jp/oshirase/kenko/","健康・福祉 健康・福祉 福祉 https://www.town.iizuna.nagano.jp/oshirase/kenko/"
"飯綱町","0","土地情報","https://www.town.iizuna.nagano.jp/docs/650.html","土地情報 土地情報 令和5年4月9日 住宅 農業 https://www.town.iizuna.nagano.jp/docs/650.html"
"飯綱町","0","飯綱町移住定住支援サイトがリニューアルしました！","https://www.town.iizuna.nagano.jp/docs/11449.html","飯綱町移住定住支援サイトがリニューアルしました！ 飯綱町移住定住支援サイトがリニューアルしました！ 令和5年4月9日 移住 https://www.town.iizuna.nagano.jp/docs/11449.html"
"飯綱町","0","長野県 飯綱町 移住 支援サイト","https://www.town.iizuna.nagano.jp/docs/4514.html","長野県 飯綱町 移住 支援サイト 長野県 飯綱町 移住 支援サイト 令和5年4月9日 移住 子育て https://www.town.iizuna.nagano.jp/docs/4514.html"
"飯綱町","0","いいづなまちらいふ","https://www.town.iizuna.nagano.jp/docs/iizunamachilife.html","いいづなまちらいふ いいづなまちらいふ 令和5年4月9日 移住 子育て https://www.town.iizuna.nagano.jp/docs/iizunamachilife.html"
"小川村","-3","サイトマップ","https://www.vill.ogawa.nagano.jp/sitemap/","サイトマップ サイトマップ 移住 住宅 事業者 農業 林業 福祉 子育て https://www.vill.ogawa.nagano.jp/sitemap/"
"小川村","-3","【議会事務局からお知らせ】 ９月定例会 条例改正や補正予算を可決、令和６年度歳入歳出決算を認定","https://www.vill.ogawa.nagano.jp/docs/67972.html","【議会事務局からお知らせ】 ９月定例会 条例改正や補正予算を可決、令和６年度歳入歳出決算を認定 【議会事務局からお知らせ】 ９月定例会 条例改正や補正予算を可決、令和６年度歳入歳出決算を認定 給付金 https://www.vill.ogawa.nagano.jp/docs/67972.html"
"小川村","-3","【議会事務局からお知らせ】９月定例会閉会 災害復旧費など補正予算可決、令和４年度歳入歳出決算を認定","https://www.vill.ogawa.nagano.jp/docs/13449.html","【議会事務局からお知らせ】９月定例会閉会 災害復旧費など補正予算可決、令和４年度歳入歳出決算を認定 【議会事務局からお知らせ】９月定例会閉会 災害復旧費など補正予算可決、令和４年度歳入歳出決算を認定 林業 https://www.vill.ogawa.nagano.jp/docs/13449.html"
"信濃町","-3","サイトマップ","https://www.town.shinano.lg.jp/sitemap/","サイトマップ サイトマップ 移住 農業 林業 福祉 子育て 予防接種 https://www.town.shinano.lg.jp/sitemap/"
"小川村","-6","【議会事務局からお知らせ】令和８年第２回臨時会 ～ 村営住宅建設事業等・補正予算を可決 ～","https://www.vill.ogawa.nagano.jp/docs/77821.html","【議会事務局からお知らせ】令和８年第２回臨時会 ～ 村営住宅建設事業等・補正予算を可決 ～ 【議会事務局からお知らせ】令和８年第２回臨時会 ～ 村営住宅建設事業等・補正予算を可決 ～ 住宅 https://www.vill.ogawa.nagano.jp/docs/77821.html"
"小川村","-6","【議会事務局からお知らせ】第1回臨時会 ～ 一般会計補正予算等を可決・承認～","https://www.vill.ogawa.nagano.jp/docs/18817.html","【議会事務局からお知らせ】第1回臨時会 ～ 一般会計補正予算等を可決・承認～ 【議会事務局からお知らせ】第1回臨時会 ～ 一般会計補正予算等を可決・承認～ 林業 https://www.vill.ogawa.nagano.jp/docs/18817.html"
"信濃町","-7","施設一覧","https://www.town.shinano.lg.jp/bosai/list/","施設一覧 施設一覧 農業 福祉 子育て https://www.town.shinano.lg.jp/bosai/list/"
"信濃町","-7","施設一覧","https://www.town.shinano.lg.jp/institution/shisetsu/","施設一覧 施設一覧 移住 農業 福祉 子育て https://www.town.shinano.lg.jp/institution/shisetsu/"
"小川村","-8","【議会事務局からお知らせ】「小川村議会３月定例会開会 新年度予算 提案される」","https://www.vill.ogawa.nagano.jp/docs/45779.html","【議会事務局からお知らせ】「小川村議会３月定例会開会 新年度予算 提案される」 【議会事務局からお知らせ】「小川村議会３月定例会開会 新年度予算 提案される」 農業 https://www.vill.ogawa.nagano.jp/docs/45779.html"
"小川村","-8","【議会事務局からお知らせ】10月臨時会において、議長に西沢哲朗氏を選出、 副議長は新井幹夫氏・監査委員は小林和人氏","https://www.vill.ogawa.nagano.jp/docs/16780.html","【議会事務局からお知らせ】10月臨時会において、議長に西沢哲朗氏を選出、 副議長は新井幹夫氏・監査委員は小林和人氏 【議会事務局からお知らせ】10月臨時会において、議長に西沢哲朗氏を選出、 副議長は新井幹夫氏・監査委員は小林和人氏 福祉 https://www.vill.ogawa.nagano.jp/docs/16780.html"
"信濃町","-8","信濃町社会福祉協議会","https://www.town.shinano.lg.jp/add-bottom/page32.html?redirect=http%3A%2F%2Fwww.v-c-shinano.or.jp%2F","信濃町社会福祉協議会 福祉 https://www.town.shinano.lg.jp/add-bottom/page32.html?redirect=http%3A%2F%2Fwww.v-c-shinano.or.jp%2F"
