municipalityName,rescore,strongHit,hasAmount,hasTarget,hasDeadline,title,h1,url,snippet
"伊賀市","28","給付金","false","true","true","教育委員会の開催予定 | 三重県伊賀市","教育委員会の開催予定","https://www.city.iga.lg.jp/0000002960.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","跡地が変わる、街が変わる～旧上野ふれあいプラザ跡地活用の未来～ オープンハウス開催します！ | 三重県伊賀市","跡地が変わる、街が変わる～旧上野ふれあいプラザ跡地活用の未来～ オープンハウス開催します！","https://www.city.iga.lg.jp/0000014267.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","食中毒警報が発令されました | 三重県伊賀市","食中毒警報が発令されました","https://www.city.iga.lg.jp/0000004766.html","2e;&#x6a;&#x70; この記事と同じ分類の記事 食中毒警報が発令されました 伊賀市新型インフルエンザ等対策行動計画（中間案）パブリックコメント結果 熱中症に注意しましょう 健康に関する出前講座 伊賀市がん患者医療用ウィッグ等購入費助成金のご案内 2026年度がん患者と家族の方のおしゃべりサロンin伊賀 健康測定機器貸し出しについて 献血のお知らせ 新型コロナウイルス感染症に注意しましょう 化学物質過敏症について 伊賀市骨髄移植ドナー支援事業助成金について 健康福祉部健康推進課 お知らせ 季節のお知らせ 妊娠・出産 各種検診・予防接種 健康づくり 新型コロナワクチン接種 ページの先頭へ戻る サイトマップ 組織から探す RSS配信について 個人情報の取り扱いについて このサイトについて 市役所案内（交通アクセス） 伊賀市役所 〒518-8501&nbsp;三重県伊賀市四十九町3184番地 電話（代表）： 0595-22-9611 &nbsp;ファックス:0595-24-2440&nbsp; 開庁時間：土曜日・日曜日、祝日、年末年始（12月29日から1月3日）を除く午前8時30分から午後5時15分 窓口の延長：開庁日の木"
"伊賀市","28","給付金","false","true","true","3人制プロバスケMIE SHINOBI GATHERSの皆さんが表敬訪問してくれました。 | 三重県伊賀市","3人制プロバスケMIE SHINOBI GATHERSの皆さんが表敬訪問してくれました。","https://www.city.iga.lg.jp/0000013130.html","開催について 町野修斗選手日本代表に追加招集 市営プールを開設します 伊賀市スポーツ推進委員協議会広報誌「きばろうスポ推」 2026空牙武将杯 滋賀県空手道選手権大会に出場した辻部斗稀選手が表敬訪問してくれました。 伊賀市スポーツ合宿等誘致補助金 伊賀市スポーツ少年団を紹介します 平野竣介選手体操全国大会へ8年連続出場 学校施設開放事業 IGA URBAN SPORTS PARK の利用について LEAD JAPAN CUP 2026が伊賀市で開催されました！ 令和7年度いこか広域連携スポーツ推進交流会が開催されました 第21回伊賀市民スポーツフェスティバル開催競技の結果について 伊賀市スポーツ推進委員研修会が開催されました。 IGA URBAN SPORTS PARK ご利用いただけます 大山田B＆G海洋センタープール開設休止のお知らせ 伊賀FCくノ一三重とホームタウン包括連携協定を締結しました。 地域力創造部スポーツ振興課 お知らせ スポーツ施設 スポーツイベント 伊賀市スポーツ協会 お知らせ スポーツリーダーバンク 伊賀市スポーツ推進委員 総合型地域スポーツクラブ 伊賀市スポーツ教室 国体 金額入り工事設計書 ページの"
"伊賀市","28","給付金","false","true","true","新着情報 | 全590件中1から10件目 | 三重県伊賀市","新着情報","https://www.city.iga.lg.jp/news/0001.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","伊賀流空き家バンク | 三重県伊賀市","伊賀流空き家バンク","https://www.city.iga.lg.jp/0000003823.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","RSS配信について | 三重県伊賀市","RSS配信について","https://www.city.iga.lg.jp/site_policy/0000000003.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","防災 | 三重県伊賀市","防災","https://www.city.iga.lg.jp/category/10-17-1-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","病院・救急 | 三重県伊賀市","病院・救急","https://www.city.iga.lg.jp/category/10-17-2-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","消防 | 三重県伊賀市","消防","https://www.city.iga.lg.jp/category/10-17-7-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","税金について | 三重県伊賀市","税金について","https://www.city.iga.lg.jp/category/10-10-13-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","高病原性鳥インフルエンザについて | 三重県伊賀市","高病原性鳥インフルエンザについて","https://www.city.iga.lg.jp/0000008563.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","コイヘルペスウイルス（KHV）病について | 三重県伊賀市","コイヘルペスウイルス（KHV）病について","https://www.city.iga.lg.jp/0000001977.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","豚流行性下痢(PED)について | 三重県伊賀市","豚流行性下痢(PED)について","https://www.city.iga.lg.jp/0000000671.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","水道料金 | 三重県伊賀市","水道料金","https://www.city.iga.lg.jp/category/10-5-4-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","指定事業者 | 三重県伊賀市","指定事業者","https://www.city.iga.lg.jp/category/10-5-1-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","水道事業基本計画 | 三重県伊賀市","水道事業基本計画","https://www.city.iga.lg.jp/category/10-5-7-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","下水道施設概要 | 三重県伊賀市","下水道施設概要","https://www.city.iga.lg.jp/category/10-6-7-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","下水道の新規加入・接続工事関連 | 三重県伊賀市","下水道の新規加入・接続工事関連","https://www.city.iga.lg.jp/category/10-6-11-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","公共交通全般 | 三重県伊賀市","公共交通全般","https://www.city.iga.lg.jp/category/10-15-1-0-0-0-0-0-0-0.html","通 あしあと 公共交通全般 公共交通機関運行情報 &nbsp;[2026年6月3日] 便利なポケットサイズの時刻表(2026年春改正版）をご利⽤ください。 &nbsp;[2026年5月19日] 通学定期券および通学用割引回数券 購入費の半額助成について &nbsp;[2026年4月13日] 公共交通の利用促進と、物価高騰に対する家計支援のため、ご利用の通学定期券等について購入費の一部を助成します。 「伊賀市地域運行バス導入ガイドライン」を改訂しました。 &nbsp;[2026年3月23日] 伊賀鉄道 通学定期券・通学用回数券が駅窓口で実質半額で購入できます &nbsp;[2026年3月17日] 伊賀線活性化協議会の活動について &nbsp;[2025年10月30日] 伊賀市地域公共交通計画策定支援業務委託公募型プロポーザルの実施について &nbsp;[2025年7月7日] 阿波線地域旅客運送サービス継続事業に係る公募型プロポーザルの実施結果について &nbsp;[2025年3月27日] 玉滝線地域旅客運送サービス継続事業に係る公募型プロポーザルの実施結果について &nbsp;[2025年3月27日] 伊賀市地域公共交通計画（"
"伊賀市","28","給付金","false","true","true","市営住宅 | 三重県伊賀市","市営住宅","https://www.city.iga.lg.jp/category/10-4-6-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
"伊賀市","28","給付金","false","true","true","耐震 | 三重県伊賀市","耐震","https://www.city.iga.lg.jp/category/10-4-4-0-0-0-0-0-0-0.html","住まい・土地利用 環境保全 埋火葬・改葬 産業 市民参画 就職・退職 暮らしの相談 入園・入学 閉じる 健康・福祉 閉じる 健康・福祉トップ 健康・医療 高齢・介護 介護保険 障がい者福祉 生活保護・生活困窮者自立支援 社会福祉・地域福祉 給付金 閉じる 教育・文化・スポーツ 閉じる 教育・文化・スポーツトップ 教育 文化 生涯学習 歴史・文化財 図書館・図書室 スポーツ 人権 閉じる 観光情報 閉じる 観光情報トップ 防災・暮らし 健康・福祉 子育て特設サイト 伊賀流未来応援の術 教育・文化・スポーツ 市政情報 議会 申請書ダウンロード 施設案内 観光情報 入札・契約・企業支援等 移住交流ポータルサイト 閉じる 市政情報 閉じる 市政情報トップ 市の紹介 ようこそ市長室へ 市の計画・取り組み 伊賀市議会提出議案 都市整備 認定道路 パブリックコメント・市民アンケート 広報・広聴 統計 財政 行財政改革・評価 監査 公有財産 選挙 人事行政・職員募集 情報公開・個人情報保護 情報政策 審議会等 寄附（ふるさと納税） 公示送達 条例・規則など リンク集 閉じる 閉じる トップへ Language Português Tiếng"
