municipality,score,hits,title,h1,url,snippet
"大台町","22","制度語|金額|対象|受付","令和8年7月号（vol.247）／大台町","令和8年7月号（vol.247）","https://www.odaitown.jp/soshiki/yakuba/2/3/6/reiwa07_2/3298.html","令和8年7月号（vol.247）／大台町 スマートフォン版を表示 本文へ 閲覧支援 文字サイズ 背景色変更 Foreign Language 閲覧支援 閉じる 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 暮らし・手続き 健康・福祉 子育て・教育 産業・まちづくり 行政情報 文字サイズ 背景色変更 Foreign Language PCサイトを表示 現在のページ ホーム 組織から探す 大台町役場本庁 戦略企画課 戦略企画課：担当情報 広報おおだい 令和8年度 令和8年7月号（vol.247） 令和8年7月号（vol.247） 更新日：2026年07月06日 令和8年6月号（vol.246） 令和8年7月号(Vol.247)(PDFファイル:19.2MB) 表紙 特集 クマを寄せ付けない獣害対策1 特集 クマを寄せ付けない獣害対策2 まちのわだい1 まちのわだい2 まちのわだい3 国民健康保険加入者のみなさまへ 後期高齢者医療制度のお知らせ 年に1度は健康チェック！ 国民年金保険料免除の申請について 無料で受けられる！歯周病検診のご案内 「大台町食育ボランティアあ"
"玉城町","19","制度語|対象|受付","防災・防犯｜ 玉城町","防災・防犯","https://kizuna.town.tamaki.mie.jp/bosaibohan/","防災・防犯｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 防災・防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 防災・防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 ふるさと納税 お"
"玉城町","19","制度語|対象|受付","防犯｜ 玉城町","防犯","https://kizuna.town.tamaki.mie.jp/bosaibohan/bohan/","防犯｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 防犯 防犯 不審者情報（三重県警察ホームページ） 防犯カメラの運用状況について （43KB） 特殊詐欺にご注意ください 玉城町特殊詐欺等被害防止機器購入補助金について 防災・防犯"
"玉城町","19","制度語|対象|受付","防犯｜ 玉城町","防犯","https://kizuna.town.tamaki.mie.jp/bosaibohan/bohan/index.html","防犯｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 防犯 防犯 不審者情報（三重県警察ホームページ） 防犯カメラの運用状況について （43KB） 特殊詐欺にご注意ください 玉城町特殊詐欺等被害防止機器購入補助金について 防災・防犯"
"玉城町","19","制度語|対象|受付","防災行政無線の放送内容 ｜ 玉城町","防災行政無線の放送内容について","https://kizuna.town.tamaki.mie.jp/bosaibohan/bosai/bousaihousou.html","防災行政無線の放送内容 ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 防災 > 防災行政無線の放送内容について 防災行政無線の放送内容について 放送日時 原則 毎週火曜・金曜（放送がない日もあります。） 朝7時10分頃・夕方18"
"玉城町","19","制度語|対象|受付","玉城町地域防災計画（案）のパブリックコメントについて ｜ 玉城町","玉城町地域防災計画（案）のパブリックコメントについて","https://kizuna.town.tamaki.mie.jp/bosaibohan/bosai/chiibousai_pubcom.html","玉城町地域防災計画（案）のパブリックコメントについて ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 防災 > 玉城町地域防災計画（案）のパブリックコメントについて 玉城町地域防災計画（案）のパブリックコメントについて 玉城町地域"
"玉城町","19","制度語|対象|受付","玉城町地域防災計画（案）のパブリックコメント募集について ｜ 玉城町","玉城町地域防災計画（案）のパブリックコメント募集について","https://kizuna.town.tamaki.mie.jp/bosaibohan/bosai/R83bousaikeikakupubliccomment.html","玉城町地域防災計画（案）のパブリックコメント募集について ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 防災 > 玉城町地域防災計画（案）のパブリックコメント募集について 玉城町地域防災計画（案）のパブリックコメント募集について"
"玉城町","19","制度語|対象|受付","玉城町総合防災マップ｜ 玉城町","玉城町総合防災マップ","https://kizuna.town.tamaki.mie.jp/bosaibohan/bosai/sougoubousaimap.html","玉城町総合防災マップ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 防災 > 玉城町総合防災マップ 玉城町総合防災マップ 玉城町総合防災マップについて 玉城町総合防災マップを作成しました。 ※画像をクリックするとPDFが開きます。"
"玉城町","19","制度語|対象|受付","防災・防犯｜ 玉城町","防災・防犯","https://kizuna.town.tamaki.mie.jp/bosaibohan/index.html","防災・防犯｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 防災・防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 防災・防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 ふるさと納税 お"
"玉城町","19","制度語|対象|受付","耐震｜ 玉城町","耐震","https://kizuna.town.tamaki.mie.jp/bosaibohan/taishin/","耐震｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 耐震 耐震 家具転倒防止 耐震改修促進計画 木造住宅耐震事業補助金制度 ブロック塀等撤去事業補助金制度 宅地耐震化推進事業 防災・防犯 災害 救急・救命 火災・防火 防災 防犯 "
"玉城町","19","制度語|対象|受付","玉城町耐震改修促進計画 ｜ 玉城町","玉城町耐震改修促進計画","https://kizuna.town.tamaki.mie.jp/bosaibohan/taishin/2024-0930-1615-10.html","玉城町耐震改修促進計画 ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 耐震 > 玉城町耐震改修促進計画 玉城町耐震改修促進計画 東海・東南海・南海地震の被害軽減を目的として、三重県耐震改修促進計画が平成19年3月に作成されたこと"
"玉城町","19","制度語|対象|受付","耐震｜ 玉城町","耐震","https://kizuna.town.tamaki.mie.jp/bosaibohan/taishin/index.html","耐震｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 防災・防犯 > 耐震 耐震 家具転倒防止 耐震改修促進計画 木造住宅耐震事業補助金制度 ブロック塀等撤去事業補助金制度 宅地耐震化推進事業 防災・防犯 災害 救急・救命 火災・防火 防災 防犯 "
"玉城町","19","制度語|対象|受付","地域経済循環創造事業補助金（ローカル10,000プロジェクト） ｜ 玉城町","地域経済循環創造事業補助金（ローカル10,000プロジェクト）","https://kizuna.town.tamaki.mie.jp/chosei/gyokaku/shisaku/2026-0706-1731-10.html","地域経済循環創造事業補助金（ローカル10,000プロジェクト） ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 町政情報 > 計画・行革・財政・統計 > 施策・計画 > 地域経済循環創造事業補助金（ローカル10,000プロジェクト） 地域経済循環"
"玉城町","19","制度語|対象|受付","第2次玉城町空家等対策計画（案）に対するパブリックコメント（意見募集）の実施について ｜ 玉城町","第2次玉城町空家等対策計画（案）に対するパブリックコメント（意見募集）の実施について","https://kizuna.town.tamaki.mie.jp/chosei/gyokaku/shisaku/akiya_paburikku.html","第2次玉城町空家等対策計画（案）に対するパブリックコメント（意見募集）の実施について ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 町政情報 > 計画・行革・財政・統計 > 施策・計画 > 第2次玉城町空家等対策計画（案）に対するパブリックコメ"
"玉城町","19","制度語|対象|受付","高齢者インフルエンザおよび新型コロナウイルス感染症予防接種について ｜ 玉城町","高齢者インフルエンザおよび新型コロナウイルス感染症予防接種について","https://kizuna.town.tamaki.mie.jp/kenkofukushi/kenkoiryo/kenko/infuruenza_korona.html","高齢者インフルエンザおよび新型コロナウイルス感染症予防接種について ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 健康・福祉 > 健康・医療 > 健康 > 高齢者インフルエンザおよび新型コロナウイルス感染症予防接種について 高齢者インフルエンザ"
"玉城町","19","制度語|対象|受付","高齢者への助成・支援制度｜ 玉城町","高齢者への助成・支援制度","https://kizuna.town.tamaki.mie.jp/kenkofukushi/koureishafukushi/jyosei/index.html","高齢者への助成・支援制度｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 健康・福祉 > 高齢者福祉 > 高齢者への助成・支援制度 高齢者への助成・支援制度 高齢者福祉 健康・福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 "
"玉城町","19","制度語|対象|受付","育児休業給付金の支給対象期間延長手続きを行うみなさまへ ｜ 玉城町","育児休業給付金の支給対象期間延長手続きを行うみなさまへ","https://kizuna.town.tamaki.mie.jp/kosodatekyoiku/kosodate/jyosei/ikujikyugyo_kyuhukin.html","育児休業給付金の支給対象期間延長手続きを行うみなさまへ ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 子育て・教育 > 子育て > 子育てへの助成 > 育児休業給付金の支給対象期間延長手続きを行うみなさまへ 育児休業給付金の支給対象期間延長手続"
"玉城町","19","制度語|対象|受付","子育てへの支援・助成｜ 玉城町","子育てへの支援・助成","https://kizuna.town.tamaki.mie.jp/kosodatekyoiku/kosodate/jyosei/index.html","子育てへの支援・助成｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 子育て・教育 > 子育て > 子育てへの助成 子育てへの支援・助成 児童福祉 福祉医療（子ども医療費） 子育て支援 未熟児養育医療給付 子育て・教育 子育て 保育・教育・健全育成"
"玉城町","19","制度語|対象|受付","令和6年度 入学・新生活応援給付金について ｜ 玉城町","令和6年度 入学・新生活応援給付金について","https://kizuna.town.tamaki.mie.jp/kosodatekyoiku/kosodate/jyosei/nyugakusinseikatu_oenkyuhu.html","令和6年度 入学・新生活応援給付金について ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > 子育て・教育 > 子育て > 子育てへの助成 > 令和6年度 入学・新生活応援給付金について 令和6年度 入学・新生活応援給付金について 子どもの貧困対策"
"玉城町","19","制度語|対象|受付","玉城町空き家バンクについて ｜ 玉城町","玉城町空き家バンクについて","https://kizuna.town.tamaki.mie.jp/kurashi/ijyuteijyu/akiyabank.html","玉城町空き家バンクについて ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > くらし・手続き > 移住・定住 > 玉城町空き家バンクについて 玉城町空き家バンクについて 玉城町の空き家情報 玉城町では、町内の空き家等の有効活用を通して移住・定住によ"
"玉城町","19","制度語|対象|受付","移住・定住｜ 玉城町","移住・定住","https://kizuna.town.tamaki.mie.jp/kurashi/ijyuteijyu/index.html","移住・定住｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > くらし・手続き > 移住・定住 移住・定住 玉城町・下外城田地区明るい未来推進に関する調査・研究業務 玉城町空き家バンクについて 空家対策事業補助金について 越境竹木に関するルールが改正さ"
"玉城町","19","制度語|対象|受付","宅地耐震化推進事業について ｜ 玉城町","宅地耐震化推進事業について","https://kizuna.town.tamaki.mie.jp/kurashi/kensetsu/takuchitaishinka.html","宅地耐震化推進事業について ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > くらし・手続き > 建設・建築 > 宅地耐震化推進事業について 宅地耐震化推進事業について 大地震時に滑動崩落等の恐れがある大規模盛土造成地の滑動崩落による被害を防止する"
"玉城町","19","制度語|対象|受付","玉城町制70周年記念補助金 ｜ 玉城町","玉城町制施行70周年記念町民企画事業補助金について","https://kizuna.town.tamaki.mie.jp/news/70shunen_hojokin.html","玉城町制70周年記念補助金 ｜ 玉城町 メニューをスキップします Foreign Languages 文字サイズ変更： 配色変更： くらし･手続き 各種証明書・手続き くらしの相談 元気バス ゴミ・環境 上下水道 税金 建設・建築 マイナンバー ペット 自治区 移住・定住 防災･防犯 災害 救急・救命 火災・防火 防災 防犯 交通安全 国民保護 耐震 健康･福祉 健康・医療 保険・年金 社会福祉協議会 高齢者福祉 障がい者福祉 休日・夜間診療所 子育て･教育 子育て 保育・教育・健全育成 産業･ビジネス 入札情報 農林業 商工業 就労支援 観光･文化･スポーツ 文化・芸術 観光 スポーツ・生涯学習 図書室 公園 町政情報 計画・行革・財政・統計 男女共同参画 施設案内 玉城町例規集 広報・広聴 選挙・議会 玉城町の紹介 個人情報保護・情報公開制度 リンク オンライン申請 Foreign Languages ホーム > お知らせ一覧 > 玉城町制施行70周年記念町民企画事業補助金について 玉城町制施行70周年記念町民企画事業補助金について 玉城町は令和7年4月10日に町制施行70周年を迎"
