municipality,priority,rescore,title,url,anchor,snippet
"刈谷市","strong","52","事業者の方への情報","https://www.city.kariya.lg.jp/kurashi/gomi/syuusyuu/index.html","事業者の方への情報","事業者の方への情報｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中"
"刈谷市","strong","52","愛知県地域住宅整備計画（愛知県地域住宅計画）","https://www.city.kariya.lg.jp/kurashi/sumai/1003861.html","愛知県地域住宅整備計画（愛知県地域住宅計画）","愛知県地域住宅整備計画（愛知県地域住宅計画）｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English po"
"刈谷市","strong","52","各種届出・申告","https://www.city.kariya.lg.jp/sangyo/shinkoku/index.html","各種届出・申告","各種届出・申告｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（"
"刈谷市","strong","52","人生の出来事から探す","https://www.city.kariya.lg.jp/lifeevent/index.html","人生の出来事から探す","人生の出来事から探す｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 "
"刈谷市","strong","52","防災設備","https://www.city.kariya.lg.jp/kurashi/anshin/1019751/index.html","防災設備","防災設備｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化字"
"刈谷市","strong","52","ガイドブック・マニュアル","https://www.city.kariya.lg.jp/kurashi/anshin/1019754/index.html","ガイドブック・マニュアル","ガイドブック・マニュアル｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국"
"豊田市","strong","52","防災に関する補助・支援","https://www.city.toyota.aichi.jp/bosaianzen/bosai/1073249/bousaishien/index.html","防災に関する補助・支援","防災に関する補助・支援｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albania"
"豊田市","strong","52","商業振興","https://www.city.toyota.aichi.jp/sangyo/shogyo/index.html","商業振興","商業振興｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albanian Amhar"
"豊田市","strong","52","補助・助成","https://www.city.toyota.aichi.jp/shisei/machizukuri/hojo/index.html","補助・助成","補助・助成｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albanian Amha"
"豊田市","strong","52","医療にかかわる手当・助成","https://www.city.toyota.aichi.jp/kosodategakko/kosodate/teate/1073765/index.html","医療にかかわる手当・助成","医療にかかわる手当・助成｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albani"
"刈谷市","strong","51","障害福祉［よくある質問］","https://www.city.kariya.lg.jp/faq/q_kurashi/q_fukushi/1002358/index.html","障害福祉［よくある質問］","障害福祉［よくある質問］｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국"
"豊田市","strong","51","国民年金保険料の免除等の申請","https://www.city.toyota.aichi.jp/zeihoken/nenkin/1073624/1023711.html","国民年金保険料の免除等の申請","国民年金保険料の免除等の申請｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Alba"
"豊田市","strong","51","軽自動車税（種別割）の減免制度","https://www.city.toyota.aichi.jp/zeihoken/keizidosha/1073334/1002901.html","軽自動車税（種別割）の減免制度","軽自動車税（種別割）の減免制度｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Alb"
"豊田市","strong","51","豊田の保健福祉","https://www.city.toyota.aichi.jp/kenkoiryo/fukushikeikaku/1002972.html","豊田の保健福祉","豊田の保健福祉｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albanian Am"
"豊田市","strong","51","おいでんバスの高齢者向け定期券「おでかけパス70」購入者に期間限定クーポン券を配布します","https://www.city.toyota.aichi.jp/sumaikankyo/dorokotsu/1073632/bus/1070077.html","おいでんバスの高齢者向け定期券「おでかけパス70」購入者に期間限定クーポン券を配布します","おいでんバスの高齢者向け定期券「おでかけパス70」購入者に期間限定クーポン券を配布します｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 "
"豊田市","strong","51","【子育て中の保護者】⼦どもをのばす親になれる講座（2026年8月5日～2026年9月11日）","https://www.city.toyota.aichi.jp/kosodategakko/seishonen/1073330/1027171/1072724/1077895.html","【子育て中の保護者】⼦どもをのばす親になれる講座（2026年8月5日～2026年9月11日）","【子育て中の保護者】⼦どもをのばす親になれる講座（2026年8月5日～2026年9月11日）｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案"
"豊田市","strong","51","報道発表資料 中小企業者向けに脱炭素経営に関する相談窓口及び個別コンサルティングを実施します","https://www.city.toyota.aichi.jp/pressrelease/1076558/1076635.html","報道発表資料 中小企業者向けに脱炭素経営に関する相談窓口及び個別コンサルティングを実施します","報道発表資料 中小企業者向けに脱炭素経営に関する相談窓口及び個別コンサルティングを実施します｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案"
"豊田市","strong","51","証明書・閲覧の発行場所","https://www.city.toyota.aichi.jp/torokushomei/shomeisho/1011593.html","証明書・閲覧の発行場所","証明書・閲覧の発行場所｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albania"
"豊田市","strong","51","住宅の敷地規模について","https://www.city.toyota.aichi.jp/sumaikankyo/sumaitochi/kaoku/1003649.html","住宅の敷地規模について","住宅の敷地規模について｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albania"
"豊田市","strong","51","小学校就学前の子どもを対象とした多様な集団活動事業の利用支援事業の実施","https://www.city.toyota.aichi.jp/kosodategakko/kosodate/azukari/1046117.html","小学校就学前の子どもを対象とした多様な集団活動事業の利用支援事業の実施","小学校就学前の子どもを対象とした多様な集団活動事業の利用支援事業の実施｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select La"
"豊田市","strong","51","2ndパパママ教室","https://www.city.toyota.aichi.jp/event/child/1009078.html","2ndマタニティ教室「2人目からの子育て」","2ndパパママ教室｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albanian "
"豊田市","strong","51","多胎妊産婦等支援事業","https://www.city.toyota.aichi.jp/kosodategakko/ninshin/1073642/1054444.html","多胎妊産婦等支援事業","多胎妊産婦等支援事業｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albanian"
"豊田市","strong","51","母子保健推進員","https://www.city.toyota.aichi.jp/kosodategakko/ninshin/1073642/1039312.html","母子保健推進員","母子保健推進員｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans Albanian Am"
"西尾市","strong","51","予防接種による健康被害救済制度","https://www.city.nishio.aichi.jp/kenkofukushi/kenshin/1004765/1009720.html","予防接種による健康被害救済制度","予防接種による健康被害救済制度｜西尾市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Select Language English 中文（简体字） 中文（繁體字） 한국어 "
"蒲郡市","strong","51","上記以外の方も医療機関で風しん抗体検査を受診できます - 蒲郡市保健医療センター - 愛知県蒲郡市公式ホームページ","https://www.city.gamagori.lg.jp/site/hokencenter/fushin-hoka.html","上記以外の方も医療機関で風しん抗体検査を受診できます","上記以外の方も医療機関で風しん抗体検査を受診できます - 蒲郡市保健医療センター - 愛知県蒲郡市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声読み上げ ふりがな 閲覧補助 文字サイズ 拡大 標準 背景色 白 黒 青 閉じる 休日・救急医療 安心・ひろめーる AED設置場"
"蒲郡市","strong","51","蒲郡市運動サポートセンター - 蒲郡市保健医療センター - 愛知県蒲郡市公式ホームページ","https://www.city.gamagori.lg.jp/site/hokencenter/undo-support.html","蒲郡市保健医療センターメニュー","蒲郡市運動サポートセンター - 蒲郡市保健医療センター - 愛知県蒲郡市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声読み上げ ふりがな 閲覧補助 文字サイズ 拡大 標準 背景色 白 黒 青 閉じる 休日・救急医療 安心・ひろめーる AED設置場所 緊急・防災情報 くらし"
"蒲郡市","strong","51","蒲郡腎臓病ネットワーク - 蒲郡市保健医療センター - 愛知県蒲郡市公式ホームページ","https://www.city.gamagori.lg.jp/site/hokencenter/jinzoubyo-network.html","蒲郡市保健医療センターメニュー","蒲郡腎臓病ネットワーク - 蒲郡市保健医療センター - 愛知県蒲郡市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声読み上げ ふりがな 閲覧補助 文字サイズ 拡大 標準 背景色 白 黒 青 閉じる 休日・救急医療 安心・ひろめーる AED設置場所 緊急・防災情報 くらし・手"
"蒲郡市","strong","51","水道課 - 愛知県蒲郡市公式ホームページ","https://www.city.gamagori.lg.jp/site/suido/","水道課","水道課 - 愛知県蒲郡市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声読み上げ ふりがな 閲覧補助 文字サイズ 拡大 標準 背景色 白 黒 青 閉じる 休日・救急医療 安心・ひろめーる AED設置場所 緊急・防災情報 くらし・手続 防災・安全安心 マイナンバーカード・電子"
"刈谷市","strong","50","住宅","https://www.city.kariya.lg.jp/lifeevent/l_jyutaku/index.html","住宅","住宅｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化字） "
"刈谷市","strong","50","妊娠・出産・子育て","https://www.city.kariya.lg.jp/lifeevent/l_shussan/index.html","妊娠・出産・子育て","妊娠・出産・子育て｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中"
"刈谷市","strong","50","住まいの助成・支援","https://www.city.kariya.lg.jp/lifeevent/l_jyutaku/1007010/index.html","住まいの助成・支援","住まいの助成・支援｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中"
"刈谷市","strong","50","妊娠・出産・子育て","https://www.city.kariya.lg.jp/mokuteki/riyou/1007193/index.html","妊娠・出産・子育て","妊娠・出産・子育て｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中"
"刈谷市","strong","50","各種補助・融資あっせん制度","https://www.city.kariya.lg.jp/kurashi/gesuido/assenn/index.html","各種補助・融資あっせん制度","各種補助・融資あっせん制度｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한"
"刈谷市","strong","50","地域・協働・国際多文化","https://www.city.kariya.lg.jp/kurashi/shiminkyodo/index.html","地域・協働・国際多文化","地域・協働・国際多文化｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어"
"刈谷市","strong","50","各種補助金について","https://www.city.kariya.lg.jp/kurashi/shiminkyodo/1004076/index.html","各種補助金について","各種補助金について｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中"
"刈谷市","strong","50","施設情報","https://www.city.kariya.lg.jp/shisetsu/index.html","施設情報","施設情報｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化字"
"刈谷市","strong","50","農業","https://www.city.kariya.lg.jp/sangyo/nougyo/index.html","農業","農業｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化字） "
"刈谷市","strong","50","林業","https://www.city.kariya.lg.jp/sangyo/ringyo/index.html","林業","林業｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化字） "
"刈谷市","strong","50","産業・ビジネス","https://www.city.kariya.lg.jp/sangyo/index.html","産業・ビジネス","産業・ビジネス｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（"
"刈谷市","strong","50","市の組織","https://www.city.kariya.lg.jp/shisei/soshiki/index.html","市の組織","市の組織｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化字"
"刈谷市","strong","50","福祉健康部","https://www.city.kariya.lg.jp/shisei/soshiki/fukushikenko/index.html","福祉健康部","福祉健康部｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化"
"刈谷市","strong","50","日常生活から探す","https://www.city.kariya.lg.jp/mokuteki/index.html","日常生活から探す","日常生活から探す｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文"
"刈谷市","strong","50","まちづくり","https://www.city.kariya.lg.jp/faq/q_shisei/1021625/index.html","まちづくり","まちづくり｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简化"
"刈谷市","strong","50","キッズクラブ","https://www.city.kariya.lg.jp/kurashi/syogaigakusyu/manabitai/1004153/index.html","キッズクラブ","キッズクラブ｜刈谷市ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Foreign Language English portugues 한국어 中文（简"
"豊田市","strong","50","妊婦等包括相談支援事業","https://www.city.toyota.aichi.jp/kosodategakko/ninshin/1073642/1068057/index.html","妊婦等包括相談支援事業／妊婦のための支援給付事業","妊婦等包括相談支援事業／妊婦のための支援給付事業｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afri"
"豊田市","strong","50","令和8年度 豊田市人材活躍支援補助金","https://www.city.toyota.aichi.jp/sangyo/sogyokeiei/1073280/1074810/index.html","令和8年度 豊田市人材活躍支援補助金","令和8年度 豊田市人材活躍支援補助金｜豊田市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 豊田市 TOYOTA CITY サイト メニュー 庁舎案内 Select Language Afrikaans "
"安城市","strong","50","安城市","https://www.city.anjo.aichi.jp/kurasu/kosodate/ninpunotamenoshienkyuhu.html","妊婦のための支援給付・妊婦等包括相談支援事業","安城市／妊婦のための支援給付 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 安城市 受け継ぐ想いを 未来へ届ける 望遠郷 サイト内検索 ページID検索 設定 文字サイズ・色合い変更 Language メニュー 閉じる 緊急 情報 緊急情報 閉じる ホーム 生活・サービス 教育・学習 観光・文化・スポーツ 産業・入札 市政情報 "
"安城市","strong","50","安城市","https://www.city.anjo.aichi.jp/kurasu/sumai/akiya-jokyaku.html","老朽空き家の除却費補助制度","安城市／空き家除却費補助金 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 安城市 受け継ぐ想いを 未来へ届ける 望遠郷 サイト内検索 ページID検索 設定 文字サイズ・色合い変更 Language メニュー 閉じる 緊急 情報 緊急情報 閉じる ホーム 生活・サービス 教育・学習 観光・文化・スポーツ 産業・入札 市政情報 ホ"
"安城市","strong","50","安城市","https://www.city.anjo.aichi.jp/kurasu/zeikin/kotei/barrier-freegengaku.html","住宅のバリアフリー改修に伴う固定資産税の減額措置","安城市／住宅のバリアフリー改修に係る固定資産税の減額 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 安城市 受け継ぐ想いを 未来へ届ける 望遠郷 サイト内検索 ページID検索 設定 文字サイズ・色合い変更 Language メニュー 閉じる 緊急 情報 緊急情報 閉じる ホーム 生活・サービス 教育・学習 観光・文化・スポーツ"
"安城市","strong","50","安城市","https://www.city.anjo.aichi.jp/kurasu/fukushikaigo/shogai/genmen.html","障害者の税金や公共料金の軽減","安城市／税金や公共料金の軽減 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 安城市 受け継ぐ想いを 未来へ届ける 望遠郷 サイト内検索 ページID検索 設定 文字サイズ・色合い変更 Language メニュー 閉じる 緊急 情報 緊急情報 閉じる ホーム 生活・サービス 教育・学習 観光・文化・スポーツ 産業・入札 市政情報 "
"西尾市","strong","50","病気・けが","https://www.city.nishio.aichi.jp/lifescene/byokikega/index.html","病気・けが","病気・けが｜西尾市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Select Language English 中文（简体字） 中文（繁體字） 한국어 Português "
"西尾市","strong","50","介護保険事業者の皆さまへ","https://www.city.nishio.aichi.jp/kenkofukushi/kaigohoken/1001468/index.html","介護保険事業者の皆さまへ","介護保険事業者の皆さまへ｜西尾市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Select Language English 中文（简体字） 中文（繁體字） 한국어 Por"
"西尾市","strong","50","よくある質問 国民年金が免除される制度があると聞いたのですが。","https://www.city.nishio.aichi.jp/faq/hoken/1004208.html","国民年金が免除される制度があると聞いたのですが。","よくある質問 国民年金が免除される制度があると聞いたのですが。｜西尾市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Select Language English 中文（简"
"西尾市","strong","50","よくある質問 母子、父子家庭で資格を取得するための補助はありますか？","https://www.city.nishio.aichi.jp/faq/kosodae/1004238.html","母子、父子家庭で資格を取得するための補助はありますか？","よくある質問 母子、父子家庭で資格を取得するための補助はありますか？｜西尾市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Select Language English 中"
